OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
1999011523,1,1
1999032823,1,1
2000082622,3,1
2008072923,2,1
2008073000,2,2
2008073001,2,3
2008073002,2,4
2008073003,3,5
2008073004,1,6
2008073005,4,7
2008073006,3,8
2008080115,4,1
2008080117,1,1
2008080200,1,1
2008080202,2,1
2008080800,3,1
2008081002,3,1
2008081003,1,2
2008081008,6,1
2008081009,6,2
2008081602,6,1
2008081603,6,2
2008081604,6,3
2008081605,6,4
2008081606,5,5
2008081607,6,6
2008081608,2,7
2008081917,1,1
2008081918,4,2
2008081919,5,3
2008081920,5,4
2008081921,6,5
2008081922,5,6
2008082004,1,1
2008082005,1,2
2008082006,1,3
2008082209,3,1
2008082602,2,1
2008082603,5,2
2008082604,6,3
2008082605,6,4
2008082606,5,5
2008082607,6,6
2008082608,4,7
2008083101,2,1
2008083102,4,2
2008083103,3,3
2008083104,4,4
2008083105,6,5
2008083106,6,6
2008083107,2,7
2008083108,2,8
2008083111,3,1
2008083112,4,2
2008083114,1,1
2008083115,3,2
2008083116,6,3
2008083118,3,1
2008083119,5,2
2008083120,5,3
2008083121,6,4
2008083122,6,5
2008083123,6,6
2008090100,5,7
2008090101,6,8
2008090102,2,9
2008090110,1,1
2008090114,4,1
2008090115,6,2
2008090504,1,1
2008090908,3,1
2008090923,1,1
2008092001,1,1
2008092016,5,1
2008092017,5,2
2008092018,6,3
2008092019,6,4
2008092020,3,5
2008092021,4,6
2008092023,1,1
2008092101,1,1
2008092102,3,2
2008092208,1,1
2008092209,2,2
2008092210,1,3
2008092212,4,1
2008092521,1,1
2008100306,4,1
2008100307,1,2
2008100405,2,1
2008100406,6,2
2008100407,6,3
2008100408,6,4
2008100409,5,5
2008100410,5,6
2008100411,2,7
2008100412,5,8
2008100413,3,9
2008101001,4,1
2008101003,3,1
2008101004,1,2
2008101006,1,1
2008101119,4,1
2008101120,6,2
2008101121,1,3
2008101122,4,4
2008101200,5,1
2008101201,1,2
2008101205,2,1
2008102113,1,1
2008102114,4,2
2008102115,2,3
2008102117,4,1
2008102120,3,1
2008103116,2,1
2008103117,6,2
2008103118,6,3
2008103119,4,4
2008103120,6,5
2008103121,4,6
2008103122,2,7
2008110102,2,1
2008110104,2,1
2008110121,1,1
2008110204,2,1
2008110205,3,2
2008110206,3,3
2008110207,6,4
2008110209,6,1
2008110210,6,2
2008110211,6,3
2008110212,6,4
2008110213,6,5
2008110214,6,6
2008110215,6,7
2008110216,6,8
2008110217,6,9
2008110218,5,10
2008110414,4,1
2008110415,3,2
2008110500,1,1
2008110501,2,2
2008110502,3,3
2008110504,1,1
2008110512,3,1
2008110513,2,2
2008110514,3,3
2008110522,1,1
2008110909,1,1
2008110911,1,1
2008110919,1,1
2008110920,1,2
2008111414,1,1
2008111415,1,2
2008112106,2,1
2008112107,1,2
2008120220,4,1
2008120222,2,1
2008120900,2,1
2008120902,5,1
2008120903,6,2
2008120904,6,3
2008120905,3,4
2008121307,1,1
2008121308,2,2
2008121311,3,1
2008121312,3,2
2008121314,1,1
2008121315,4,2
2008121402,1,1
2008121911,1,1
2008121912,2,2
2008121913,5,3
2008121914,6,4
2008121915,5,5
2008121916,6,6
2008121917,6,7
2008121918,5,8
2008122214,1,1
2008122215,6,2
2008122216,6,3
2008122217,5,4
2008122220,1,1
2008122510,3,1
2008122511,6,2
2008122512,6,3
2008122513,6,4
2008122514,6,5
2008122515,6,6
2008122516,6,7
2008122517,3,8
2008122518,3,9
2008122519,6,10
2008122520,1,11
2008122600,5,1
2008122601,6,2
2008122602,2,3
2008122604,1,1
2008122605,1,2
2009010222,1,1
2009010300,2,1
2009010301,1,2
2009010305,1,1
2009010306,2,2
2009010901,2,1
2009010902,2,2
2009012308,1,1
2009012309,3,2
2009020610,3,1
2009021702,2,1
2009021703,2,2
2009021704,3,3
2009021711,4,1
2009021712,1,2
2009021713,4,3
2009022618,1,1
2009022619,4,2
2009022620,2,3
2009022621,4,4
2009022622,3,5
2009022700,1,1
2009022702,5,1
2009022706,5,1
2009022707,2,2
2009022708,6,3
2009022709,2,4
2009022710,1,5
