OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019091009,1,1
2019091013,2,1
2019091617,2,1
2019091618,2,2
2019091619,3,3
2019091623,1,1
2019091705,3,1
2019091707,2,1
2019091708,2,2
2019091709,2,3
2019091710,1,4
2019091917,1,1
2019091919,1,1
2019091920,1,2
2019092820,1,1
2019092821,3,2
2019092822,2,3
2019092823,2,4
2019092900,2,5
2019092901,2,6
2019092903,3,1
2019092904,1,2
2019092911,2,1
2019092912,2,2
2019092913,2,3
2019092914,3,4
2019092915,2,5
2019092916,4,6
2019092917,6,7
2019092918,4,8
2019092919,5,9
2019100407,1,1
2019100408,3,2
2019100416,1,1
2019100419,2,1
2019100420,1,2
2019100421,2,3
2019100422,1,4
2019101715,1,1
2019101716,1,2
2019101717,6,3
2019101718,4,4
2019101719,4,5
2019101720,2,6
2019101721,2,7
2019101723,1,1
2019101800,1,2
2019101813,3,1
2019102002,3,1
2019102003,5,2
2019102004,5,3
2019102005,4,4
2019102006,5,5
2019102007,4,6
2019102008,6,7
2019102009,2,8
2019102113,2,1
2019102114,6,2
2019102115,6,3
2019102116,5,4
2019102121,1,1
2019102202,1,1
2019102211,3,1
2019102223,1,1
2019102320,1,1
2019102321,3,2
2019111917,1,1
2019111918,2,2
2019111919,5,3
2019111921,1,1
2019112000,1,1
2019112521,2,1
2019112522,6,2
2019112600,1,1
2019112602,4,1
2019112603,6,2
2019112604,6,3
2019112605,6,4
2019112606,6,5
2019112607,6,6
2019112608,6,7
2019112609,6,8
2019112610,6,9
2019112703,1,1
2019112704,5,2
2019112705,6,3
2019112706,6,4
2019112707,6,5
2019112708,6,6
2019112709,6,7
2019112710,6,8
2019112711,6,9
2019112712,6,10
2019112713,6,11
2019112714,4,12
2019112717,5,1
2019112718,6,2
2019112719,1,3
2019112720,5,4
2019112721,5,5
2019112722,5,6
2019112723,4,7
2019112800,1,8
2019120205,2,1
2019120705,1,1
2019120706,3,2
2019120800,1,1
2019120815,1,1
2019120816,1,2
2019121302,2,1
2019121305,3,1
2019121310,1,1
2019121311,1,2
2019121313,3,1
2019121315,5,1
2019121316,6,2
2019121419,3,1
2019121421,1,1
2019122211,1,1
2019122220,1,1
2019122222,1,1
2019122301,1,1
2019122404,1,1
2019122406,1,1
2019122407,2,2
2019122818,1,1
2019122819,4,2
2020010121,2,1
2020010122,1,2
2020010123,4,3
2020010200,6,4
2020010201,5,5
2020010202,6,6
2020010203,3,7
2020010204,2,8
2020010205,5,9
2020010206,5,10
2020010207,1,11
2020010416,1,1
2020010423,1,1
2020010500,1,2
2020010523,2,1
2020010607,1,1
2020010806,2,1
2020010810,2,1
2020010811,1,2
2020010812,1,3
2020011402,4,1
2020011715,1,1
2020011717,1,1
2020011718,1,2
2020011719,6,3
2020011720,3,4
2020011722,1,1
2020012016,2,1
2020012017,2,2
2020012019,1,1
2020012106,1,1
2020012710,3,1
2020012711,1,2
2020012713,3,1
2020012723,1,1
2020012801,2,1
2020012804,1,1
2020013017,1,1
2020013018,5,2
2020013019,1,3
