OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019082913,2,1
2019082916,3,1
2019082917,6,2
2019082918,5,3
2019082919,6,4
2019082920,6,5
2019082921,6,6
2019082922,6,7
2019082923,6,8
2019083000,6,9
2019083001,3,10
2019083005,1,1
2019083006,1,2
2019083018,3,1
2019083019,6,2
2019083020,6,3
2019083021,6,4
2019083022,6,5
2019083023,6,6
2019083100,6,7
2019083101,4,8
2019083107,1,1
2019083108,6,2
2019083109,3,3
2019083118,2,1
2019083119,6,2
2019083120,6,3
2019083121,6,4
2019083122,6,5
2019083123,6,6
2019090100,6,7
2019090101,4,8
2019090105,3,1
2019090106,6,2
2019090107,6,3
2019090108,6,4
2019090109,6,5
2019090110,6,6
2019090111,6,7
2019090112,6,8
2019090113,6,9
2019090114,6,10
2019090115,6,11
2019090116,6,12
2019090117,6,13
2019090118,6,14
2019090119,6,15
2019090120,6,16
2019090121,6,17
2019090122,6,18
2019090123,6,19
2019090200,6,20
2019090201,6,21
2019090202,6,22
2019090203,6,23
2019090204,6,24
2019090205,6,25
2019090206,6,26
2019090207,6,27
2019090208,6,28
2019090209,6,29
2019090210,6,30
2019090211,6,31
2019090212,6,32
2019090213,6,33
2019090214,6,34
2019090215,6,35
2019090216,6,36
2019090217,6,37
2019090218,6,38
2019090219,6,39
2019090220,6,40
2019090221,6,41
2019090222,6,42
2019090223,6,43
2019090300,6,44
2019090301,6,45
2019090302,6,46
2019090303,6,47
2019090304,6,48
2019090305,6,49
2019090306,6,50
2019090307,6,51
2019090308,6,52
2019090309,6,53
2019090310,6,54
2019090311,6,55
2019090312,6,56
2019090313,6,57
2019090314,2,58
2019090315,5,59
2019090316,1,60
2019090321,5,1
2019090322,6,2
2019090323,6,3
2019090400,6,4
2019090418,2,1
2019090419,6,2
2019090420,6,3
2019090421,6,4
2019090422,6,5
2019090423,6,6
2019090500,6,7
2019090501,3,8
2019090519,3,1
2019090520,6,2
2019090521,6,3
2019090522,6,4
2019090523,6,5
2019090600,6,6
2019090601,2,7
2019090720,2,1
2019090721,1,2
2019090723,4,1
2019090819,1,1
2019090918,6,1
2019090919,6,2
2019090920,6,3
2019090921,6,4
2019090922,6,5
2019090923,6,6
2019091000,5,7
2019091004,6,1
2019091005,3,2
2019091010,1,1
2019091011,1,2
2019091319,3,1
2019091320,6,2
2019091321,6,3
2019091322,6,4
2019091323,6,5
2019091400,3,6
2019091416,1,1
2019091417,6,2
2019091418,6,3
2019091419,6,4
2019091420,6,5
2019091421,6,6
2019091422,6,7
2019091423,6,8
2019091500,6,9
2019091501,1,10
2019091504,6,1
2019091505,6,2
2019091506,6,3
2019091507,6,4
2019091508,6,5
2019091509,6,6
2019091510,6,7
2019091511,6,8
2019091512,5,9
2019091513,4,10
2019091514,2,11
2019091515,1,12
2019091516,6,13
2019091517,6,14
2019091518,6,15
2019091519,6,16
2019091520,6,17
2019091521,6,18
2019091522,6,19
2019091523,6,20
2019091600,6,21
2019091601,6,22
2019091602,6,23
2019091603,6,24
2019091604,6,25
2019091605,6,26
2019091606,6,27
2019091607,6,28
2019091608,6,29
2019091609,6,30
2019091610,6,31
2019091611,6,32
2019091612,6,33
2019091613,6,34
2019091614,1,35
2019091618,6,1
2019091619,6,2
2019091620,6,3
2019091621,6,4
2019091622,6,5
2019091623,6,6
2019091700,6,7
2019091701,6,8
2019091702,6,9
2019091703,6,10
2019091704,6,11
2019091705,6,12
2019091706,6,13
2019091707,6,14
2019091816,2,1
2019091817,6,2
2019091818,6,3
2019091819,6,4
2019091820,6,5
2019091821,6,6
2019091822,6,7
2019091823,6,8
2019091900,6,9
2019091901,6,10
2019091902,6,11
2019091903,6,12
2019091904,6,13
2019091905,6,14
2019091906,6,15
2019091907,6,16
2019091908,6,17
2019091909,6,18
2019091910,6,19
2019091919,5,1
2019091921,4,1
2019091922,2,2
2019091923,3,3
2019092220,4,1
2019092221,6,2
2019092222,6,3
2019092223,6,4
2019092300,2,5
2019092319,5,1
2019092320,6,2
2019092321,6,3
2019092322,6,4
2019092323,6,5
2019092400,6,6
2019092621,3,1
2019092622,6,2
2019092623,2,3
2019100319,3,1
2019100320,6,2
2019100321,6,3
2019100322,6,4
2019100323,2,5
2019100404,2,1
2019100405,6,2
2019100406,6,3
2019100407,6,4
2019100408,6,5
2019100409,6,6
2019100410,6,7
2019100411,6,8
2019100412,6,9
2019100413,6,10
2019100414,6,11
2019100415,4,12
2019100520,3,1
2019100521,5,2
2019100620,1,1
2019100718,3,1
2019100719,6,2
2019100720,6,3
2019100721,6,4
2019100722,6,5
2019100723,4,6
2019100805,1,1
2019100807,6,1
2019100808,1,2
2019100818,5,1
2019100819,6,2
2019100820,6,3
2019100821,6,4
2019100822,6,5
2019100823,5,6
2019100903,5,1
2019100904,6,2
2019100905,6,3
2019100906,6,4
2019100907,6,5
2019100908,6,6
2019100909,6,7
2019100910,6,8
2019100911,6,9
2019100912,6,10
2019100913,2,11
2019100923,3,1
2019101118,6,1
2019101119,6,2
2019101120,6,3
2019101121,6,4
2019101122,6,5
2019101123,6,6
2019101200,3,7
2019101205,6,1
2019101206,6,2
2019101207,6,3
2019101208,3,4
2019101209,6,5
2019101210,6,6
2019101211,6,7
2019101212,6,8
2019101213,6,9
2019101214,6,10
2019101215,2,11
2019101216,3,12
2019101217,6,13
2019101218,6,14
2019101219,6,15
2019101220,6,16
2019101221,6,17
2019101222,6,18
2019101223,6,19
2019101300,6,20
2019101301,5,21
2019101302,6,22
2019101303,6,23
2019101304,6,24
2019101305,6,25
2019101306,6,26
2019101307,6,27
2019101308,6,28
2019101309,6,29
2019101310,6,30
2019101311,6,31
2019101312,6,32
2019101313,6,33
2019101314,6,34
2019101315,5,35
2019101316,2,36
2019101317,6,37
2019101318,6,38
2019101319,6,39
2019101320,6,40
2019101321,6,41
2019101322,6,42
2019101323,6,43
2019101400,6,44
2019101401,6,45
2019101402,6,46
2019101403,6,47
2019101404,6,48
2019101405,6,49
2019101406,6,50
2019101407,6,51
2019101408,6,52
2019101409,6,53
2019101410,6,54
2019101411,6,55
2019101412,6,56
2019101413,6,57
2019101414,6,58
2019101415,4,59
2019101416,1,60
2019101417,6,61
