OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019090523,1,1
2019090820,2,1
2019090822,2,1
2019091013,2,1
2019091021,3,1
2019091022,2,2
2019091617,3,1
2019091618,3,2
2019091619,1,3
2019091620,1,4
2019091621,3,5
2019091622,1,6
2019091705,2,1
2019091706,3,2
2019091707,3,3
2019091708,6,4
2019091709,4,5
2019091711,1,1
2019091819,1,1
2019091917,4,1
2019091918,5,2
2019091919,2,3
2019091920,1,4
2019091921,4,5
2019092000,1,1
2019092001,3,2
2019092002,2,3
2019092003,2,4
2019092021,1,1
2019092815,1,1
2019092816,5,2
2019092817,4,3
2019092818,4,4
2019092819,6,5
2019092820,6,6
2019092821,6,7
2019092822,6,8
2019092823,3,9
2019092900,2,10
2019092901,2,11
2019092903,5,1
2019092904,1,2
2019092910,1,1
2019092913,1,1
2019092914,2,2
2019092915,1,3
2019092916,1,4
2019092917,5,5
2019092918,4,6
2019092919,1,7
2019092920,6,8
2019092921,2,9
2019092922,1,10
2019093018,3,1
2019093019,1,2
2019100321,1,1
2019100322,2,2
2019100323,3,3
2019100400,2,4
2019100413,1,1
2019100415,3,1
2019100416,3,2
2019100417,6,3
2019100418,5,4
2019100419,6,5
2019100420,6,6
2019100421,6,7
2019100422,6,8
2019100423,4,9
2019100911,2,1
2019100912,4,2
2019100913,3,3
2019100916,5,1
2019100917,6,2
2019100918,6,3
2019100919,6,4
2019100920,5,5
2019101718,5,1
2019101719,5,2
2019101720,3,3
2019101721,6,4
2019101722,1,5
2019101723,1,6
2019101800,2,7
2019101801,4,8
2019101802,1,9
2019101804,2,1
2019101919,1,1
2019101920,2,2
2019102002,4,1
2019102003,4,2
2019102004,3,3
2019102005,5,4
2019102006,4,5
2019102007,5,6
2019102008,6,7
2019102009,6,8
2019102010,5,9
2019102011,3,10
2019102319,4,1
2019102320,2,2
2019102321,1,3
2019102322,3,4
2019102621,4,1
2019102622,4,2
2019102623,6,3
2019102700,6,4
2019102701,1,5
2019102916,1,1
2019102918,3,1
2019102919,3,2
2019102920,5,3
2019102921,5,4
2019102922,1,5
2019111318,1,1
2019111920,2,1
2019111921,2,2
2019112520,1,1
2019112602,2,1
2019112603,4,2
2019112604,1,3
2019112704,2,1
2019112705,5,2
2019112706,4,3
2019112707,6,4
2019112708,6,5
2019112709,5,6
2019112710,5,7
2019112711,6,8
2019112712,3,9
2019112713,4,10
2019112714,1,11
2019112717,6,1
2019112718,6,2
2019112719,6,3
2019112720,6,4
2019112721,6,5
2019112722,6,6
2019112723,6,7
2019112800,6,8
2019112801,6,9
2019112802,6,10
2019112803,6,11
2019112804,5,12
2019112805,2,13
2019112806,4,14
2019112807,1,15
2019112808,3,16
2019112809,6,17
2019112810,6,18
2019112811,5,19
2019112812,6,20
2019112813,1,21
2019112921,1,1
2019120816,2,1
2019121215,1,1
2019121218,1,1
2019121307,2,1
2019121311,1,1
2019121418,1,1
2019121419,5,2
2019121420,6,3
2019121421,4,4
2019121903,1,1
2019122404,1,1
2020010118,2,1
2020010119,5,2
2020010123,1,1
2020010200,4,2
2020010201,1,3
2020010202,2,4
2020010301,4,1
2020010302,1,2
2020010413,2,1
2020010419,1,1
2020010423,1,1
2020010521,3,1
2020010523,3,1
2020010600,1,2
2020010610,1,1
2020010809,1,1
2020010812,2,1
2020011009,1,1
2020011107,3,1
2020011108,5,2
2020011109,4,3
2020011110,5,4
2020011111,2,5
2020011405,1,1
2020011406,1,2
2020011407,1,3
2020011409,1,1
2020011410,1,2
2020011411,2,3
2020011412,6,4
2020011413,4,5
2020011414,6,6
2020011415,3,7
2020011416,3,8
2020011417,1,9
2020011418,1,10
2020011419,1,11
2020011421,4,1
2020011423,1,1
2020011500,2,2
2020011705,1,1
2020011706,6,2
2020011707,1,3
2020011713,2,1
2020011714,1,2
2020011715,1,3
2020011716,4,4
2020011717,4,5
2020011718,6,6
2020011719,6,7
2020011720,3,8
2020012719,1,1
2020020217,3,1
2020020218,6,2
2020020219,6,3
2020020220,5,4
2020020221,5,5
2020020222,3,6
2020020223,3,7
2020020305,1,1
2020020307,1,1
2020020308,2,2
2020020311,1,1
2020020315,2,1
2020020621,6,1
2020020622,6,2
2020020623,6,3
2020020700,6,4
2020020701,6,5
2020020702,6,6
2020020709,1,1
2020020710,4,2
2020020711,6,3
2020020712,6,4
2020020713,6,5
2020020714,6,6
2020020715,6,7
2020020716,1,8
2020020820,1,1
2020020821,5,2
2020020822,6,3
2020020900,4,1
2020020901,1,2
2020021410,1,1
2020022407,2,1
2020022408,6,2
2020022409,6,3
2020022410,4,4
2020022411,4,5
2020022412,4,6
2020022413,5,7
2020022422,1,1
2020031403,1,1
2020031404,4,2
2020031405,2,3
2020031407,1,1
2020031415,1,1
2020031419,2,1
2020031422,1,1
2020031509,3,1
2020031510,5,2
2020031511,6,3
2020031519,1,1
2020031520,1,2
2020031521,3,3
2020031522,4,4
2020031718,6,1
2020031719,1,2
2020031720,1,3
2020032420,1,1
2020032422,1,1
2020032423,1,2
2020032501,2,1
2020032502,5,2
2020032503,5,3
2020032504,3,4
2020032505,1,5
2020032506,1,6
2020032509,1,1
2020032722,1,1
2020033118,2,1
2020040104,1,1
2020040105,1,2
2020040118,4,1
2020040119,2,2
2020040120,2,3
2020040121,2,4
2020040122,2,5
2020040123,2,6
2020040201,2,1
2020040202,5,2
2020040203,5,3
2020040204,3,4
2020040205,1,5
2020040217,2,1
2020040321,1,1
2020040507,2,1
2020040519,3,1
2020040520,3,2
2020040521,2,3
2020040522,2,4
2020040523,1,5
2020040600,4,6
2020040601,2,7
2020040618,1,1
2020040619,2,2
2020040620,2,3
2020040621,2,4
2020040922,2,1
2020041000,1,1
2020041119,3,1
2020041205,2,1
2020041206,5,2
2020041207,6,3
2020041208,2,4
2020041218,1,1
2020041219,6,2
2020041220,6,3
2020041221,6,4
2020041222,5,5
2020041223,3,6
2020041311,1,1
2020041317,1,1
2020041319,2,1
2020041320,5,2
2020041321,3,3
2020041322,1,4
2020041323,4,5
2020041400,5,6
2020041421,3,1
2020041422,4,2
2020041423,2,3
2020041523,2,1
2020041613,1,1
2020041615,1,1
2020041919,4,1
2020042120,1,1
2020042122,1,1
2020042123,1,2
2020042216,2,1
2020042220,2,1
2020042221,5,2
2020042223,3,1
2020042300,1,2
2020042317,2,1
2020042318,3,2
2020042319,2,3
2020042320,3,4
2020042321,1,5
2020042322,5,6
2020042323,6,7
2020042400,4,8
2020042401,3,9
2020042610,3,1
2020042614,1,1
2020042619,4,1
2020042620,2,2
2020042621,1,3
2020042719,1,1
2020042720,2,2
2020042722,3,1
2020042922,1,1
2020043019,2,1
2020043020,2,2
2020043021,6,3
2020043023,3,1
2020050100,1,2
2020050307,1,1
2020050314,1,1
2020050407,2,1
2020050619,1,1
2020050621,1,1
2020050622,3,2
2020050623,1,3
2020050701,1,1
2020050702,1,2
2020050721,1,1
2020051023,1,1
2020051107,6,1
2020051120,3,1
2020051121,3,2
2020051122,1,3
2020051123,3,4
2020051200,1,5
2020051201,1,6
2020051208,2,1
2020051210,1,1
2020051211,1,2
2020051216,4,1
2020051218,1,1
2020051219,2,2
2020051220,4,3
2020051221,5,4
2020051222,4,5
2020051223,2,6
2020051301,3,1
2020051717,1,1
2020051722,3,1
2020051723,5,2
2020051800,3,3
2020051806,1,1
2020051815,1,1
2020051816,3,2
2020051817,1,3
2020051818,2,4
2020051820,1,1
2020051821,5,2
2020051822,3,3
2020051823,3,4
2020051915,1,1
2020051916,5,2
2020051917,5,3
2020051918,6,4
2020051919,6,5
2020051920,6,6
2020051921,5,7
2020051922,5,8
2020051923,3,9
2020052000,1,10
2020052016,4,1
2020052017,2,2
2020052018,2,3
2020052019,2,4
2020052020,1,5
2020052023,1,1
2020052215,1,1
2020052217,4,1
2020052218,3,2
2020052219,5,3
2020052220,6,4
2020052221,5,5
2020052222,3,6
2020052223,1,7
2020052300,3,8
2020052301,6,9
2020052302,5,10
2020052303,1,11
2020052319,1,1
2020052320,2,2
2020052420,1,1
2020053003,1,1
2020053004,1,2
2020053005,2,3
2020053119,2,1
2020053120,4,2
2020053121,2,3
2020060100,1,1
2020060116,1,1
2020060117,5,2
2020060118,5,3
2020060119,5,4
2020060120,1,5
2020060121,4,6
2020060122,5,7
2020060123,4,8
2020060521,1,1
2020060523,3,1
2020060600,3,2
2020060604,2,1
2020060605,1,2
2020060608,1,1
2020060618,4,1
2020060619,5,2
2020060620,4,3
2020060621,1,4
2020060622,5,5
2020060623,6,6
2020060717,4,1
2020060800,1,1
2020060817,1,1
2020060818,6,2
2020060819,3,3
2020060820,2,4
2020060821,3,5
2020060823,4,1
2020060900,6,2
2020061219,2,1
2020061220,1,2
2020061313,4,1
2020061314,6,2
2020061315,6,3
2020061316,5,4
2020061317,6,5
2020061318,6,6
2020061319,4,7
2020061320,1,8
2020061418,1,1
2020061420,2,1
2020061522,2,1
2020061610,4,1
2020061611,3,2
2020061617,2,1
2020061618,4,2
2020061619,1,3
2020061700,1,1
2020061709,2,1
2020061800,1,1
2020062221,1,1
2020062521,4,1
2020062522,2,2
2020062805,3,1
2020062806,6,2
2020062817,3,1
2020062818,1,2
2020062821,4,1
2020062822,6,2
2020062823,6,3
2020062900,2,4
2020062902,1,1
2020062903,1,2
2020062904,5,3
2020062905,2,4
2020062906,2,5
2020062907,2,6
2020070119,1,1
2020070120,2,2
2020070121,1,3
2020070123,2,1
2020070322,1,1
2020070401,4,1
2020070621,3,1
2020070719,1,1
2020070720,3,2
2020071120,1,1
2020071123,1,1
2020071222,1,1
2020071320,1,1
2020071719,1,1
2020071720,1,2
2020071920,2,1
2020071921,2,2
2020071922,1,3
2020072218,1,1
2020072219,2,2
2020072321,2,1
2020072322,3,2
2020072323,1,3
2020072417,2,1
