OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019090602,2,1
2019090814,2,1
2019090818,4,1
2019090819,6,2
2019090820,1,3
2019090821,1,4
2019090822,1,5
2019090922,2,1
2019090923,1,2
2019091015,4,1
2019091016,5,2
2019091020,2,1
2019091107,1,1
2019091108,1,2
2019091522,2,1
2019091523,2,2
2019091610,1,1
2019091617,1,1
2019091622,1,1
2019091700,1,1
2019091701,4,2
2019091702,1,3
2019091703,3,4
2019091704,6,5
2019091705,6,6
2019091706,6,7
2019091707,6,8
2019091708,4,9
2019091919,3,1
2019092020,1,1
2019092715,1,1
2019092809,2,1
2019092812,1,1
2019092813,3,2
2019092814,5,3
2019092815,5,4
2019092816,4,5
2019092817,1,6
2019092907,3,1
2019092909,1,1
2019092912,2,1
2019093021,1,1
2019100322,2,1
2019100323,4,2
2019100400,1,3
2019100406,1,1
2019100407,1,2
2019100408,3,3
2019100409,5,4
2019100410,6,5
2019100411,3,6
2019100412,2,7
2019100413,4,8
2019100414,4,9
2019100415,5,10
2019100416,4,11
2019100417,2,12
2019100421,3,1
2019100422,5,2
2019100423,6,3
2019100500,2,4
2019100821,1,1
2019100913,1,1
2019101023,1,1
2019101620,2,1
2019101714,2,1
2019101715,4,2
2019101716,4,3
2019101717,2,4
2019101718,3,5
2019101719,6,6
2019101720,6,7
2019101721,6,8
2019101722,3,9
2019101723,2,10
2019101800,2,11
2019101801,1,12
2019101919,6,1
2019101920,6,2
2019101921,5,3
2019101922,2,4
2019102002,2,1
2019102117,1,1
2019102909,1,1
2019112516,1,1
2019112518,1,1
2019112519,2,2
2019112710,1,1
2019112713,2,1
2019112714,4,2
2019112809,2,1
2019112810,1,2
2019112813,3,1
2019112814,5,2
2019112815,4,3
2019112816,4,4
2019112909,2,1
2019113006,1,1
2020050620,1,1
2020050623,1,1
2020050700,2,2
2020051122,3,1
2020051123,6,2
2020051200,6,3
2020051201,3,4
2020051206,1,1
2020051216,1,1
2020051217,1,2
2020051218,5,3
2020051219,6,4
2020051220,2,5
2020051221,1,6
2020051222,2,7
2020051801,1,1
2020051810,1,1
2020051819,2,1
2020051820,6,2
2020051821,3,3
2020051822,4,4
2020051823,5,5
2020051916,2,1
2020051920,4,1
2020051921,6,2
2020051922,1,3
2020051923,2,4
2020052001,2,1
2020052002,6,2
2020052003,6,3
2020052004,3,4
2020052005,3,5
2020052016,1,1
2020052018,1,1
2020052019,5,2
2020052020,4,3
2020052022,3,1
2020052023,1,2
2020052100,3,3
2020052121,3,1
2020052122,1,2
2020052123,2,3
2020052201,1,1
2020052206,1,1
2020052207,4,2
2020052218,3,1
2020052220,5,1
2020052221,6,2
2020052222,3,3
2020052223,1,4
2020052300,4,5
2020052301,1,6
2020052919,1,1
2020053117,3,1
2020053118,3,2
2020053119,6,3
2020053120,6,4
2020053121,6,5
2020053122,6,6
2020053123,5,7
2020060100,6,8
2020060101,5,9
2020060102,6,10
2020060103,1,11
2020060119,4,1
2020060120,6,2
2020060121,6,3
2020060122,6,4
2020060123,6,5
2020060200,6,6
2020060201,4,7
2020060519,1,1
2020060520,1,2
2020060523,2,1
2020060600,2,2
2020060603,2,1
2020060604,2,2
2020060605,1,3
2020060611,1,1
2020060612,3,2
2020060613,4,3
2020060616,1,1
2020060618,1,1
2020060622,2,1
2020060623,1,2
2020060700,4,3
2020060701,3,4
2020060716,1,1
2020060717,2,2
2020061218,1,1
2020061219,1,2
2020061220,1,3
2020061315,3,1
2020061316,5,2
2020061317,6,3
2020061318,6,4
2020061319,6,5
2020061320,2,6
2020061404,1,1
2020061418,1,1
2020061520,1,1
2020061522,1,1
2020061523,4,2
2020061600,2,3
2020061606,1,1
2020061608,2,1
2020061609,3,2
2020061616,1,1
2020061704,1,1
2020061706,2,1
2020061707,1,2
2020061708,3,3
2020062118,1,1
2020062805,4,1
2020062806,1,2
2020062817,2,1
2020062818,2,2
2020062821,5,1
2020062822,6,2
2020062823,3,3
2020062901,1,1
2020062902,1,2
2020062903,2,3
2020062904,1,4
2020063014,1,1
2020070115,1,1
2020070116,1,2
2020070118,2,1
2020070119,5,2
2020070120,6,3
2020070121,6,4
2020070122,5,5
2020070123,3,6
2020070200,3,7
2020070201,1,8
2020070209,1,1
2020070222,5,1
2020070223,6,2
2020070300,4,3
2020070322,1,1
2020070323,5,2
2020070400,1,3
2020070418,1,1
2020070419,2,2
2020070420,4,3
2020070421,5,4
2020070422,3,5
2020070423,3,6
2020070500,1,7
2020070620,2,1
2020070621,6,2
2020070622,3,3
2020070922,1,1
2020070923,3,2
2020071621,2,1
2020071622,2,2
2020071717,1,1
2020071718,1,2
2020071722,3,1
2020071723,1,2
2020071800,1,3
2020072317,6,1
2020072318,6,2
2020072319,1,3
2020072421,2,1
2020072821,1,1
2020072822,1,2
2020073122,1,1
2020073123,1,2
2020080321,4,1
2020080322,3,2
2020080523,1,1
2020080618,1,1
2020080619,1,2
2020080620,3,3
2020080621,5,4
2020080622,6,5
2020080623,6,6
2020080700,6,7
2020080701,5,8
2020080817,1,1
2020080818,1,2
2020080819,3,3
2020080820,1,4
2020080821,1,5
2020080822,5,6
2020080823,4,7
2020080900,2,8
2020080901,5,9
2020081221,2,1
2020082522,2,1
2020082621,1,1
2020082717,6,1
2020082718,6,2
2020082719,4,3
2020082720,1,4
2020082722,1,1
2020082919,2,1
2020082920,5,2
2020082922,4,1
2020082923,1,2
2020083018,1,1
2020083019,2,2
2020083020,1,3
2020090102,1,1
2020090621,1,1
2020090622,1,2
2020090718,5,1
2020090719,4,2
2020090720,1,3
2020090721,3,4
2020090802,3,1
2020090803,2,2
2020090805,1,1
2020090806,1,2
2020090807,1,3
2020090813,3,1
2020090814,4,2
2020090815,1,3
2020090816,6,4
2020090817,2,5
2020090818,2,6
2020090819,6,7
2020090820,5,8
2020090821,6,9
2020090823,2,1
2020090900,1,2
2020091818,4,1
2020091819,4,2
2020091820,6,3
2020091821,4,4
2020091822,3,5
2020091907,1,1
2020091908,2,2
2020091909,4,3
2020091910,3,4
2020091911,2,5
2020092119,2,1
2020092120,4,2
2020092121,3,3
2020092122,2,4
2020092221,2,1
2020092223,1,1
2020092417,2,1
2020092418,6,2
2020092419,6,3
2020092420,5,4
2020092421,5,5
2020092422,6,6
2020092423,6,7
2020092500,2,8
2020092518,2,1
2020092519,3,2
2020092520,1,3
2020092620,1,1
2020101016,1,1
2020101017,5,2
2020101018,4,3
2020101019,2,4
2020101020,6,5
2020101021,6,6
2020101022,6,7
2020101023,6,8
2020101100,6,9
2020101101,6,10
2020101102,6,11
2020101109,2,1
2020101110,1,2
2020101111,2,3
2020101112,2,4
2020101118,1,1
2020101221,2,1
2020101222,3,2
2020101321,1,1
2020101407,2,1
2020101717,1,1
2020102418,2,1
2020110615,1,1
2020110617,3,1
2020110618,2,2
2020110619,1,3
2020110705,1,1
2020110723,2,1
2020110800,2,2
2020110801,6,3
2020110802,2,4
2020110806,2,1
2020110810,1,1
2020110811,2,2
2020110812,3,3
2020110813,6,4
2020110814,6,5
2020110815,4,6
2020111115,1,1
2020111322,1,1
2020111323,4,2
2020111400,1,3
2020111402,3,1
2020111403,4,2
2020111404,3,3
2020111405,1,4
2020111406,1,5
2020111407,4,6
2020111408,5,7
2020111409,6,8
2020111410,3,9
2020111411,6,10
2020111412,6,11
2020111413,6,12
2020111414,6,13
2020111415,5,14
2020111416,4,15
2020111417,5,16
2020111418,5,17
2020111419,6,18
2020111420,2,19
2020111421,4,20
2020111422,2,21
2020111722,1,1
2020111803,1,1
2020111804,1,2
2020111807,1,1
2020111813,1,1
2020111817,4,1
2020111818,5,2
2020111819,6,3
2020111820,6,4
2020111821,6,5
2020111822,5,6
