OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2020050608,1,1
2020050611,3,1
2020050612,4,2
2020050613,2,3
2020050620,1,1
2020050717,3,1
2020050718,2,2
2020050719,1,3
2020050720,5,4
2020050721,6,5
2020050722,6,6
2020050723,1,7
2020050810,1,1
2020050906,1,1
2020050907,2,2
2020050912,1,1
2020050913,1,2
2020050914,2,3
2020050915,1,4
2020051120,2,1
2020051121,6,2
2020051122,6,3
2020051123,6,4
2020051200,6,5
2020051201,6,6
2020051202,6,7
2020051203,6,8
2020051204,5,9
2020051205,5,10
2020051206,5,11
2020051207,5,12
2020051215,1,1
2020051216,6,2
2020051217,5,3
2020051218,6,4
2020051219,6,5
2020051220,6,6
2020051221,6,7
2020051222,6,8
2020051223,6,9
2020051300,6,10
2020051301,3,11
2020051302,5,12
2020051303,6,13
2020051304,6,14
2020051305,6,15
2020051306,6,16
2020051722,4,1
2020051723,1,2
2020051800,3,3
2020051801,3,4
2020051804,3,1
2020051805,3,2
2020051806,1,3
2020051819,4,1
2020051820,6,2
2020051821,6,3
2020051822,6,4
2020051823,3,5
2020051900,1,6
2020051916,1,1
2020051918,2,1
2020051919,6,2
2020051920,6,3
2020051921,1,4
2020051922,5,5
2020051923,6,6
2020052000,6,7
2020052001,6,8
2020052002,6,9
2020052003,6,10
2020052004,6,11
2020052005,3,12
2020052006,1,13
2020052007,3,14
2020052016,1,1
2020052017,3,2
2020052018,3,3
2020052022,1,1
2020052023,1,2
2020052215,1,1
2020052216,4,2
2020052217,2,3
2020052218,3,4
2020052219,5,5
2020052220,3,6
2020052301,2,1
2020052310,1,1
2020052311,1,2
2020053005,1,1
2020053120,1,1
2020053121,2,2
2020053122,6,3
2020053123,6,4
2020060100,6,5
2020060101,5,6
2020060102,6,7
2020060103,5,8
2020060116,2,1
2020060117,5,2
2020060118,15,3
2020060119,9,4
2020060121,5,1
2020060122,6,2
2020060123,6,3
2020060200,6,4
2020060201,6,5
2020060202,6,6
2020060523,1,1
2020060603,6,1
2020060604,5,2
2020060605,6,3
2020060606,1,4
2020060612,4,1
2020060613,2,2
2020060622,2,1
2020060623,1,2
2020060701,3,1
2020060702,6,2
2020060717,2,1
2020060820,1,1
2020060821,1,2
2020060901,1,1
2020061106,1,1
2020061115,4,1
2020061205,1,1
2020061206,1,2
2020061212,3,1
2020061213,5,2
2020061214,2,3
2020061317,1,1
2020061318,6,2
2020061319,5,3
2020061320,4,4
2020061321,1,5
2020061322,1,6
2020061422,4,1
2020061423,5,2
