OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
1997032917,2,1
1997032918,2,2
1997032919,3,3
1997033015,3,1
1997033016,4,2
1997033017,4,3
1997033018,4,4
1997033019,4,5
1997033020,4,6
1997033021,4,7
1997033022,2,8
1997033023,4,9
1997033100,4,10
1997033101,3,11
1997033102,4,12
1997033103,2,13
1997033104,4,14
1997033105,3,15
1997033106,2,16
1997033107,3,17
1997033108,4,18
1997033109,4,19
1997033110,4,20
1997033111,3,21
1997033113,1,1
1997033114,1,2
1997033115,4,3
1997033116,4,4
1997041317,2,1
1997041318,1,2
1997041319,2,3
1997041320,1,4
1997041321,3,5
1997041322,3,6
1997041323,4,7
1997041400,3,8
1997041401,2,9
1997041523,1,1
1997041600,2,2
1997041601,2,3
1997041617,2,1
1997041618,4,2
1997041619,4,3
1997041620,4,4
1997041621,4,5
1997041622,4,6
1997041623,4,7
1997041700,4,8
1997041701,4,9
1997041702,1,10
1997041715,1,1
1997041717,2,1
1997041718,2,2
1997041719,2,3
1997041720,2,4
1997041721,2,5
1997041722,2,6
1997041723,2,7
1997041800,1,8
1997041900,2,1
1997041901,4,2
1997041902,1,3
1997041914,3,1
1997041916,4,1
1997041917,1,2
1997050317,2,1
1997050318,4,2
1997050319,3,3
1997050320,4,4
1997050321,4,5
1997050322,4,6
1997050323,1,7
1997050400,3,8
1997050401,1,9
1997050403,1,1
1997050415,4,1
1997050416,3,2
1997050418,1,1
1997050419,4,2
1997050420,1,3
1997050421,3,4
1997050422,4,5
1997050423,1,6
1997050500,4,7
1997050501,4,8
1997050502,1,9
1997050516,1,1
1997050517,4,2
1997050518,4,3
1997050519,3,4
1997050520,3,5
1997050521,4,6
1997050522,4,7
1997050523,1,8
1997050600,4,9
1997050615,1,1
1997050616,4,2
1997050617,4,3
1997050618,4,4
1997050619,4,5
1997050620,2,6
1997050621,4,7
1997050622,3,8
1997050700,1,1
1997050701,1,2
1997050702,2,3
1997050703,1,4
1997050717,2,1
1997050718,3,2
1997050719,3,3
1997050720,4,4
1997050721,4,5
1997050722,3,6
1997050723,1,7
1997050800,4,8
