OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
1997032722,2,1
1997032723,1,2
1997032921,1,1
1997032922,1,2
1997032923,1,3
1997033021,2,1
1997033100,2,1
1997033101,4,2
1997033102,4,3
1997033103,4,4
1997033104,3,5
1997033105,4,6
1997033106,4,7
1997033107,4,8
1997033108,4,9
1997033109,3,10
1997033110,4,11
1997033111,4,12
1997033112,3,13
1997033113,4,14
1997033114,4,15
1997033115,3,16
1997033116,3,17
1997033117,1,18
1997041117,2,1
1997041118,2,2
1997041203,2,1
1997041204,4,2
1997041205,2,3
1997041206,2,4
1997041216,2,1
1997041217,2,2
1997041218,1,3
1997041300,3,1
1997041320,3,1
1997041321,1,2
1997041322,1,3
1997041401,1,1
1997041416,2,1
1997041521,1,1
1997041523,3,1
1997041600,3,2
1997041601,3,3
1997041602,2,4
1997041619,1,1
1997041623,2,1
1997041700,3,2
1997041701,2,3
1997041702,1,4
1997041705,1,1
1997041717,2,1
1997041718,2,2
1997041719,1,3
1997041720,2,4
1997041721,2,5
1997041722,2,6
1997041723,1,7
1997041800,1,8
1997041902,4,1
1997041903,3,2
1997041906,2,1
1997041907,3,2
1997041908,1,3
1997041909,2,4
1997041911,3,1
1997041912,3,2
1997043016,2,1
1997050215,1,1
1997050216,2,2
1997050217,3,3
1997050218,1,4
1997050414,1,1
1997050419,1,1
1997050422,1,1
1997050423,1,2
1997050500,4,3
1997050501,3,4
1997050502,1,5
1997050506,1,1
1997050619,3,1
1997050620,1,2
1997050622,3,1
1997050623,1,2
1997050700,4,3
1997050701,2,4
1997050702,2,5
1997050704,3,1
1997050715,1,1
1997050717,1,1
1997050718,3,2
1997050719,1,3
1997050720,3,4
1997050721,2,5
1997050800,4,1
1997050801,2,2
1997050803,2,1
1997050804,1,2
1997050806,4,1
1997050807,3,2
1997050808,3,3
1997050809,1,4
1997050906,1,1
1997050907,2,2
1997050912,2,1
1997050920,1,1
1997050921,1,2
1997051417,1,1
1997051418,3,2
1997051420,3,1
1997051421,4,2
1997051422,4,3
1997051423,1,4
1997051501,3,1
1997051502,1,2
1997051503,2,3
1997051504,3,4
1997051505,3,5
1997051506,2,6
1997051510,1,1
1997051522,1,1
1997051523,1,2
1997051601,1,1
1997051602,1,2
1997051603,4,3
1997051605,1,1
1997051606,2,2
1997051622,3,1
1997051623,1,2
1997051721,2,1
1997051722,1,2
1997051819,1,1
1997051823,3,1
1997051900,4,2
1997051901,4,3
1997051902,3,4
1997051903,1,5
1997051904,3,6
1997051905,2,7
1997051906,1,8
1997051920,3,1
1997051921,3,2
1997051922,3,3
1997051923,3,4
1997052000,3,5
1997052001,4,6
1997052002,2,7
1997052003,3,8
1997052004,1,9
1997052005,1,10
1997052006,3,11
1997052007,4,12
1997052019,2,1
1997052020,4,2
1997052021,4,3
1997052022,1,4
1997052121,2,1
1997052122,4,2
1997052222,1,1
1997052223,1,2
1997052300,3,3
1997052301,4,4
1997052302,2,5
1997052303,1,6
1997052306,2,1
1997052307,1,2
1997052308,4,3
1997052309,1,4
1997052315,4,1
1997052316,4,2
1997052317,4,3
1997052318,4,4
1997052319,4,5
1997052320,4,6
1997052321,2,7
1997052322,4,8
1997052323,1,9
1997052400,4,10
1997052401,4,11
1997052402,3,12
1997052720,2,1
1997052721,1,2
1997052723,1,1
1997052801,3,1
1997052802,1,2
1997053120,1,1
1997053121,4,2
1997053122,4,3
1997053123,1,4
1997060100,4,5
1997060101,4,6
1997060102,4,7
1997060103,1,8
1997060104,1,9
1997060213,1,1
1997060214,1,2
1997060216,1,1
1997060217,2,2
1997060218,3,3
1997060219,1,4
1997060220,1,5
1997060221,2,6
1997060222,1,7
1997060318,3,1
1997060319,4,2
1997060320,5,3
1997060321,4,4
1997060322,4,5
1997060323,1,6
1997060400,4,7
1997060401,4,8
1997060402,4,9
1997060403,4,10
1997060404,4,11
1997060405,4,12
1997060406,4,13
1997060407,4,14
1997060408,4,15
1997060409,4,16
1997060410,4,17
1997060411,4,18
1997060412,4,19
1997060413,4,20
1997060414,4,21
1997060415,4,22
1997060416,4,23
1997060417,4,24
1997060418,4,25
1997060419,4,26
1997060420,4,27
1997060421,4,28
1997060422,4,29
1997060423,1,30
1997060500,3,31
1997060501,4,32
1997060502,4,33
1997070823,1,1
1997070900,3,2
1997070901,4,3
1997070902,3,4
1997070903,3,5
1997070904,4,6
1997070905,4,7
1997070906,4,8
1997070909,1,1
1997070910,1,2
1997070911,1,3
1997070917,3,1
1997070918,3,2
1997070919,3,3
1997070920,2,4
1997070921,4,5
1997070922,4,6
1997070923,1,7
1997071000,4,8
1997071001,4,9
1997071002,2,10
1997071003,4,11
1997071004,3,12
1997071005,4,13
1997071006,4,14
1997071007,4,15
1997071008,4,16
1997071009,4,17
1997071010,4,18
1997071011,4,19
1997071012,4,20
1997071013,4,21
1997071014,4,22
1997071015,6,23
1997071016,4,24
1997071017,3,25
1997071018,3,26
1997071019,3,27
1997071020,3,28
1997071021,4,29
1997071022,4,30
1997071023,1,31
1997071100,3,32
1997071101,2,33
1997071300,2,1
1997071302,1,1
1997071400,1,1
1997071402,1,1
1997071500,3,1
1997071501,3,2
1997071506,2,1
1997071507,3,2
1997071517,3,1
1997071518,2,2
1997071519,4,3
1997071520,1,4
1997071521,4,5
1997071522,3,6
1997071600,3,1
1997071601,4,2
1997071602,4,3
1997071603,4,4
1997071604,4,5
1997071605,4,6
1997071606,3,7
1997071607,4,8
1997071608,3,9
1997071611,3,1
1997071612,4,2
1997071613,1,3
1997071614,2,4
1997071615,1,5
1997071616,2,6
1997071621,1,1
1997071700,4,1
1997071701,3,2
1997071702,4,3
1997071703,4,4
1997071704,3,5
1997071705,4,6
1997071706,4,7
1997071707,4,8
1997071708,4,9
1997071709,4,10
1997071710,4,11
