MODY,DAYCOUNT_ACHIEVED,DAYCOUNT_TOTAL,COUNT_PCT
0101,0,8,0.00
0102,0,8,0.00
0103,0,8,0.00
0104,1,8,12.50
0105,0,8,0.00
0106,0,8,0.00
0107,0,8,0.00
0108,1,8,12.50
0109,1,8,12.50
0110,1,8,12.50
0111,2,8,25.00
0112,1,8,12.50
0113,0,8,0.00
0114,0,8,0.00
0115,0,8,0.00
0116,0,8,0.00
0117,0,8,0.00
0118,0,8,0.00
0119,0,8,0.00
0120,1,8,12.50
0121,0,8,0.00
0122,0,8,0.00
0123,1,8,12.50
0124,0,8,0.00
0125,0,8,0.00
0126,0,8,0.00
0127,1,8,12.50
0128,0,8,0.00
0129,0,8,0.00
0130,1,8,12.50
0131,0,8,0.00
0201,0,8,0.00
0202,0,8,0.00
0203,0,8,0.00
0204,0,8,0.00
0205,0,8,0.00
0206,1,8,12.50
0207,1,8,12.50
0208,2,8,25.00
0209,0,8,0.00
0210,0,8,0.00
0211,0,8,0.00
0212,0,8,0.00
0213,0,8,0.00
0214,0,8,0.00
0215,0,8,0.00
0216,0,8,0.00
0217,0,8,0.00
0218,2,8,25.00
0219,1,8,12.50
0220,1,8,12.50
0221,1,8,12.50
0222,1,8,12.50
0223,1,8,12.50
0224,0,8,0.00
0225,0,8,0.00
0226,0,8,0.00
0227,0,8,0.00
0228,0,8,0.00
0229,0,2,0.00
0301,1,8,12.50
0302,1,8,12.50
0303,0,8,0.00
0304,0,8,0.00
0305,0,7,0.00
0306,1,7,14.29
0307,0,7,0.00
0308,0,7,0.00
0309,1,7,14.29
0310,1,7,14.29
0311,0,7,0.00
0312,0,7,0.00
0313,0,7,0.00
0314,0,7,0.00
0315,0,7,0.00
0316,0,7,0.00
0317,1,7,14.29
0318,1,7,14.29
0319,0,7,0.00
0320,0,7,0.00
0321,0,7,0.00
0322,0,7,0.00
0323,1,7,14.29
0324,0,7,0.00
0325,0,7,0.00
0326,0,7,0.00
0327,0,7,0.00
0328,0,7,0.00
0329,0,7,0.00
0330,0,7,0.00
0331,0,7,0.00
0401,0,7,0.00
0402,0,7,0.00
0403,0,7,0.00
0404,0,7,0.00
0405,0,7,0.00
0406,0,7,0.00
0407,1,7,14.29
0408,1,7,14.29
0409,1,8,12.50
0410,1,8,12.50
0411,0,8,0.00
0412,0,8,0.00
0413,2,8,25.00
0414,2,8,25.00
0415,0,8,0.00
0416,2,8,25.00
0417,2,8,25.00
0418,1,8,12.50
0419,0,8,0.00
0420,0,8,0.00
0421,0,8,0.00
0422,1,8,12.50
0423,2,8,25.00
0424,0,8,0.00
0425,0,8,0.00
0426,0,8,0.00
0427,0,8,0.00
0428,0,8,0.00
0429,1,8,12.50
0430,2,8,25.00
0501,1,8,12.50
0502,0,8,0.00
0503,0,8,0.00
0504,0,8,0.00
0505,0,8,0.00
0506,0,8,0.00
0507,0,8,0.00
0508,0,8,0.00
0509,0,8,0.00
0510,0,8,0.00
0511,0,8,0.00
0512,1,8,12.50
0513,0,8,0.00
0514,0,8,0.00
0515,0,8,0.00
0516,0,8,0.00
0517,0,8,0.00
0518,0,8,0.00
0519,0,8,0.00
0520,1,8,12.50
0521,0,8,0.00
0522,1,8,12.50
0523,0,8,0.00
0524,0,8,0.00
0525,0,8,0.00
0526,0,8,0.00
0527,0,8,0.00
0528,0,8,0.00
0529,0,8,0.00
0530,0,8,0.00
0531,1,8,12.50
0601,0,8,0.00
0602,0,8,0.00
0603,0,8,0.00
0604,0,8,0.00
0605,0,8,0.00
0606,0,8,0.00
0607,0,8,0.00
0608,1,8,12.50
0609,0,8,0.00
0610,2,8,25.00
0611,2,8,25.00
0612,1,8,12.50
0613,1,8,12.50
0614,0,8,0.00
0615,1,8,12.50
0616,1,8,12.50
0617,0,8,0.00
0618,0,8,0.00
0619,0,8,0.00
0620,1,8,12.50
0621,0,8,0.00
0622,0,8,0.00
0623,0,8,0.00
0624,1,8,12.50
0625,1,8,12.50
0626,0,8,0.00
0627,0,8,0.00
0628,0,8,0.00
0629,0,8,0.00
0630,0,8,0.00
0701,0,8,0.00
0702,0,8,0.00
0703,0,8,0.00
0704,0,8,0.00
0705,0,8,0.00
0706,0,8,0.00
0707,0,8,0.00
0708,0,8,0.00
0709,0,8,0.00
0710,0,8,0.00
0711,0,8,0.00
0712,0,8,0.00
0713,0,8,0.00
0714,0,8,0.00
0715,0,8,0.00
0716,0,8,0.00
0717,0,8,0.00
0718,0,8,0.00
0719,1,8,12.50
0720,0,8,0.00
0721,0,8,0.00
0722,0,8,0.00
0723,0,8,0.00
0724,0,8,0.00
0725,0,8,0.00
0726,0,7,0.00
0727,0,7,0.00
0728,0,7,0.00
0729,0,7,0.00
0730,0,7,0.00
0731,0,7,0.00
0801,0,7,0.00
0802,1,7,14.29
0803,0,7,0.00
0804,0,7,0.00
0805,0,7,0.00
0806,0,7,0.00
0807,0,7,0.00
0808,1,7,14.29
0809,0,7,0.00
0810,0,7,0.00
0811,0,7,0.00
0812,0,7,0.00
0813,0,7,0.00
0814,0,7,0.00
0815,0,7,0.00
0816,0,7,0.00
0817,0,7,0.00
0818,0,7,0.00
0819,0,7,0.00
0820,0,7,0.00
0821,0,7,0.00
0822,0,7,0.00
0823,0,7,0.00
0824,0,7,0.00
0825,0,7,0.00
0826,1,7,14.29
0827,0,7,0.00
0828,0,7,0.00
0829,0,7,0.00
0830,0,7,0.00
0831,0,7,0.00
0901,0,7,0.00
0902,0,7,0.00
0903,1,7,14.29
0904,1,7,14.29
0905,0,7,0.00
0906,1,7,14.29
0907,0,7,0.00
0908,0,7,0.00
0909,0,7,0.00
0910,0,7,0.00
0911,0,7,0.00
0912,0,7,0.00
0913,0,7,0.00
0914,0,7,0.00
0915,0,6,0.00
0916,0,6,0.00
0917,0,6,0.00
0918,1,6,16.67
0919,0,6,0.00
0920,0,6,0.00
0921,1,6,16.67
0922,1,6,16.67
0923,0,6,0.00
0924,0,6,0.00
0925,1,6,16.67
0926,0,6,0.00
0927,0,6,0.00
0928,0,7,0.00
0929,1,7,14.29
0930,1,7,14.29
1001,0,7,0.00
1002,0,7,0.00
1003,0,7,0.00
1004,0,7,0.00
1005,0,7,0.00
1006,0,7,0.00
1007,0,7,0.00
1008,0,7,0.00
1009,0,7,0.00
1010,0,7,0.00
1011,0,7,0.00
1012,1,7,14.29
1013,0,7,0.00
1014,0,7,0.00
1015,0,7,0.00
1016,0,7,0.00
1017,0,7,0.00
1018,0,7,0.00
1019,0,7,0.00
1020,0,7,0.00
1021,0,7,0.00
1022,0,7,0.00
1023,0,7,0.00
1024,0,7,0.00
1025,0,7,0.00
1026,0,7,0.00
1027,0,7,0.00
1028,1,7,14.29
1029,1,7,14.29
1030,0,8,0.00
1031,0,8,0.00
1101,1,8,12.50
1102,1,8,12.50
1103,1,8,12.50
1104,0,8,0.00
1105,0,8,0.00
1106,0,8,0.00
1107,1,8,12.50
1108,2,8,25.00
1109,1,8,12.50
1110,0,8,0.00
1111,0,8,0.00
1112,0,8,0.00
1113,0,8,0.00
1114,0,8,0.00
1115,0,8,0.00
1116,1,8,12.50
1117,0,8,0.00
1118,0,8,0.00
1119,0,8,0.00
1120,1,8,12.50
1121,0,7,0.00
1122,1,7,14.29
1123,0,7,0.00
1124,0,7,0.00
1125,0,8,0.00
1126,0,8,0.00
1127,1,8,12.50
1128,0,8,0.00
1129,2,8,25.00
1130,1,8,12.50
1201,0,8,0.00
1202,2,8,25.00
1203,1,8,12.50
1204,1,8,12.50
1205,0,8,0.00
1206,0,8,0.00
1207,0,8,0.00
1208,0,8,0.00
1209,1,8,12.50
1210,0,8,0.00
1211,1,8,12.50
1212,2,8,25.00
1213,2,8,25.00
1214,0,8,0.00
1215,0,8,0.00
1216,0,8,0.00
1217,1,8,12.50
1218,0,8,0.00
1219,0,8,0.00
1220,0,8,0.00
1221,1,8,12.50
1222,2,8,25.00
1223,2,8,25.00
1224,2,8,25.00
1225,1,8,12.50
1226,1,8,12.50
1227,0,8,0.00
1228,0,8,0.00
1229,0,8,0.00
1230,0,8,0.00
1231,0,8,0.00
