OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
1997032719,1,1
1997032720,2,2
1997032721,2,3
1997032722,2,4
1997032723,1,5
1997033111,1,1
1997033112,1,2
1997033116,2,1
1997033117,1,2
1997033118,1,3
1997033119,1,4
1997033120,1,5
1997042319,1,1
1997042918,1,1
1997042920,2,1
1997050117,1,1
1997061100,1,1
1997091118,2,1
1997091122,2,1
1997091123,1,2
1997091520,2,1
1997091521,2,2
1997092718,1,1
1997100218,1,1
1997100220,1,1
1997100419,1,1
1997100421,1,1
1997100422,3,2
1997101020,1,1
1997103109,1,1
1997103111,1,1
1997103115,1,1
1997122502,1,1
1997122717,1,1
1997122718,4,2
1997122719,2,3
1997122720,1,4
1997122721,2,5
1998010214,1,1
1998010510,1,1
1998011204,2,1
1998011205,3,2
1998012507,1,1
1998020317,2,1
1998020323,2,1
1998020400,2,2
1998020405,1,1
1998020407,3,1
1998020408,2,2
1998030620,4,1
1998030621,4,2
1998030622,1,3
1998032509,1,1
1998032512,1,1
1998032513,3,2
1998032514,3,3
1998032515,3,4
1998032516,1,5
1998032519,1,1
1998032520,1,2
1998041201,1,1
1998041205,2,1
1998042405,2,1
1998042406,1,2
1998051705,1,1
1998051706,4,2
1998052119,1,1
1998052921,1,1
1998052922,1,2
1998053005,4,1
1998053007,3,1
1998053008,2,2
1998060222,2,1
1998060301,2,1
1998061417,2,1
1998061419,1,1
1998061919,1,1
1998061920,2,2
1998061921,1,3
1998072103,1,1
1998073002,2,1
1998082318,1,1
1998082320,1,1
1998082321,1,2
1998082605,1,1
1998101320,1,1
1998102516,1,1
1998111718,2,1
1998111719,2,2
1998111720,1,3
1998112110,1,1
1998112118,2,1
1998112120,1,1
1998112201,3,1
1998112202,1,2
1998112405,1,1
1998112407,1,1
1998112411,3,1
1998112412,4,2
1998112811,1,1
1998113021,2,1
1998120405,4,1
1998120406,1,2
1998120407,3,3
1998120408,2,4
1998120409,4,5
1998120411,4,1
1998120414,2,1
1998122616,1,1
1998122617,1,2
1998122813,1,1
1998122815,3,1
1998122816,3,2
1998122817,3,3
1998122818,1,4
1999010719,1,1
1999010720,1,2
1999010721,1,3
1999011523,1,1
1999011817,1,1
1999011818,1,2
1999012108,4,1
1999012109,1,2
1999012110,1,3
1999012111,2,4
1999012112,4,5
1999012113,2,6
1999012118,3,1
1999012320,1,1
1999012321,2,2
1999020118,3,1
1999020119,2,2
1999020120,1,3
1999020310,1,1
1999020311,1,2
1999020312,1,3
1999020316,3,1
1999020920,1,1
1999020921,3,2
1999021000,1,1
1999021001,2,2
1999021002,3,3
1999021003,3,4
1999021004,4,5
1999021005,4,6
1999021006,4,7
1999021007,4,8
1999021008,1,9
1999021010,1,1
1999021717,4,1
1999021718,4,2
1999021719,4,3
1999021720,1,4
1999021909,3,1
1999021910,2,2
1999021911,1,3
1999022112,1,1
1999022117,1,1
1999022118,3,2
1999022119,4,3
1999022207,2,1
1999022208,1,2
1999022216,1,1
1999022522,2,1
1999022523,3,2
1999022600,1,3
1999022601,1,4
1999030921,1,1
1999030922,2,2
1999032618,3,1
1999032619,2,2
1999032718,1,1
1999032817,1,1
1999032818,3,2
1999032819,1,3
1999032820,4,4
1999032821,2,5
1999033010,1,1
1999033017,1,1
1999040917,2,1
1999040918,1,2
1999040919,3,3
1999040920,2,4
1999040921,4,5
1999040922,4,6
1999040923,4,7
1999041000,3,8
1999041001,2,9
1999050415,1,1
1999051015,2,1
1999051018,1,1
1999051019,1,2
1999053019,1,1
1999053020,1,2
1999053021,2,3
1999053120,2,1
1999053121,2,2
1999053122,3,3
1999053123,2,4
1999060107,1,1
1999062119,1,1
1999062122,1,1
1999070301,1,1
1999070302,1,2
1999070303,1,3
1999070304,4,4
1999070305,3,5
1999070306,3,6
1999070307,3,7
1999070308,3,8
1999070409,1,1
1999070414,1,1
1999070418,3,1
1999070422,1,1
1999072423,1,1
1999072510,1,1
1999082719,1,1
1999083021,1,1
1999083108,3,1
1999083109,2,2
1999083110,1,3
