OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019090602,3,1
2019090814,3,1
2019090815,1,2
2019090819,2,1
2019090820,2,2
2019090821,2,3
2019090822,1,4
2019091012,1,1
2019091016,1,1
2019091017,3,2
2019091018,5,3
2019091019,1,4
2019091108,2,1
2019091517,1,1
2019091518,2,2
2019091519,1,3
2019091520,1,4
2019091521,4,5
2019091522,2,6
2019091600,2,1
2019091601,1,2
2019091605,2,1
2019091606,3,2
2019091607,5,3
2019091608,6,4
2019091609,6,5
2019091610,5,6
2019091611,6,7
2019091612,6,8
2019091613,6,9
2019091614,4,10
2019091615,6,11
2019091616,6,12
2019091617,6,13
2019091618,5,14
2019091619,6,15
2019091620,6,16
2019091621,6,17
2019091622,6,18
2019091623,6,19
2019091700,6,20
2019091701,5,21
2019091702,6,22
2019091703,5,23
2019091704,6,24
2019091705,6,25
2019091706,6,26
2019091707,6,27
2019091708,1,28
2019091818,6,1
2019091819,4,2
2019091820,2,3
2019091821,2,4
2019091822,6,5
2019091823,5,6
2019091900,4,7
2019091901,2,8
2019091905,5,1
2019091906,5,2
2019091907,4,3
2019091908,6,4
2019091909,6,5
2019091910,1,6
2019092811,2,1
2019092812,6,2
2019092813,5,3
2019100322,3,1
2019100405,3,1
2019100406,6,2
2019100407,6,3
2019100408,6,4
2019100409,6,5
2019100410,6,6
2019100411,5,7
2019100412,6,8
2019100413,6,9
2019100414,5,10
2019100415,2,11
2019100906,2,1
2019100907,2,2
2019100909,2,1
2019100910,3,2
2019100911,1,3
2019100912,1,4
2019101713,4,1
2019101714,6,2
2019101715,6,3
2019101716,6,4
2019101717,6,5
2019101718,6,6
2019101719,6,7
2019101720,3,8
2019101723,2,1
2019101800,2,2
2019101802,2,1
2019101919,6,1
2019101920,6,2
2019101921,1,3
2019102000,1,1
2019102001,2,2
2019102002,1,3
2019111918,3,1
2019111919,6,2
2019111920,6,3
2019111921,4,4
2019112106,1,1
2019112107,6,2
2019112108,4,3
2019112110,3,1
2019112111,5,2
2020050100,1,1
2020050307,1,1
2020050308,2,2
2020050701,2,1
2020051119,2,1
2020051120,2,2
2020051121,1,3
2020051122,2,4
2020051123,5,5
2020051200,4,6
2020051201,1,7
2020051205,2,1
2020051209,2,1
2020051210,2,2
2020051214,3,1
2020051215,6,2
2020051216,5,3
2020051217,6,4
2020051218,2,5
2020051715,1,1
2020051717,3,1
2020051718,4,2
2020051719,4,3
2020051720,4,4
2020051721,5,5
2020051722,5,6
2020051723,5,7
2020051800,6,8
2020051801,6,9
2020051802,6,10
2020051803,4,11
2020051804,4,12
2020051805,6,13
2020051806,6,14
2020051807,6,15
2020051808,6,16
2020051809,6,17
2020051810,6,18
2020051811,5,19
2020051812,5,20
2020051813,3,21
2020051814,6,22
2020051815,4,23
2020051818,4,1
2020051819,6,2
2020051820,6,3
2020051821,6,4
2020051822,4,5
2020051823,6,6
2020051900,4,7
2020051901,2,8
2020051902,1,9
2020051903,3,10
2020051904,4,11
2020051905,4,12
2020051906,6,13
2020051907,5,14
2020051908,2,15
2020051916,1,1
2020051917,5,2
2020051918,2,3
2020051919,1,4
2020051920,1,5
2020051921,2,6
2020051923,2,1
2020052003,1,1
2020052004,3,2
2020052016,4,1
2020052017,6,2
2020052018,6,3
2020052019,4,4
2020052020,4,5
2020052022,1,1
2020052023,2,2
2020052100,1,3
2020052206,4,1
2020052207,6,2
2020052208,4,3
2020052300,3,1
2020053118,1,1
2020053119,3,2
