OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019122217,2,1
2019122218,1,2
2019122219,5,3
2019122220,6,4
2019122221,6,5
2019122222,6,6
2019122223,6,7
2019122300,6,8
2019122301,5,9
2020021418,5,1
2020021419,6,2
2020021420,6,3
2020021421,6,4
2020021422,6,5
2020021423,6,6
2020021500,6,7
2020021501,4,8
2020021716,5,1
2020021717,6,2
2020021718,5,3
2020021719,2,4
2020021721,6,1
2020021722,6,2
2020021723,6,3
2020021800,6,4
2020021801,1,5
2020022020,1,1
2020022021,4,2
2020022022,6,3
2020022023,6,4
2020022100,3,5
2020022119,1,1
2020022120,6,2
2020022121,6,3
2020022122,6,4
2020022123,6,5
2020022200,6,6
2020022201,3,7
2020022220,2,1
2020022221,6,2
2020022222,6,3
2020022223,6,4
2020022300,6,5
2020022301,1,6
2020022323,4,1
2020022400,6,2
2020022401,1,3
2020022411,4,1
2020022412,3,2
2020022501,6,1
2020022502,1,2
2020022503,2,3
2020022504,6,4
2020022620,3,1
2020022621,6,2
2020022622,6,3
2020022623,6,4
2020022700,6,5
2020022701,6,6
2020022719,4,1
2020022720,6,2
2020022721,6,3
2020022722,6,4
2020022723,6,5
2020022800,6,6
2020022801,4,7
2020022819,1,1
2020022820,6,2
2020022821,6,3
2020022822,6,4
2020022823,6,5
2020022900,6,6
2020022901,6,7
2020022917,5,1
2020022918,6,2
2020022919,6,3
2020022920,6,4
2020022921,6,5
2020022922,6,6
2020022923,6,7
2020030100,4,8
2020030101,5,9
2020030519,2,1
2020030520,6,2
2020030521,6,3
2020030522,6,4
2020030523,6,5
2020030600,6,6
2020030618,5,1
2020030619,6,2
2020030620,6,3
2020030621,6,4
2020030622,6,5
2020030623,6,6
2020030700,6,7
2020030701,6,8
2020030702,5,9
2020030717,6,1
2020030718,6,2
2020030719,6,3
2020030720,6,4
2020030721,6,5
2020031218,2,1
2020031219,6,2
2020031220,6,3
2020031221,6,4
2020031222,6,5
2020031223,6,6
2020031300,6,7
2020031301,5,8
2020031520,5,1
2020031521,4,2
2020031522,6,3
2020031523,6,4
2020031600,1,5
2020031619,3,1
2020031620,6,2
2020031621,6,3
2020031622,6,4
2020031623,6,5
2020031700,6,6
2020031701,3,7
2020031718,3,1
2020031719,6,2
2020031720,6,3
2020031721,6,4
2020031722,6,5
2020031723,6,6
2020031800,6,7
2020031801,4,8
2020032801,3,1
2020032802,4,2
2020032803,1,3
2020033120,4,1
2020033121,6,2
2020033122,6,3
2020033123,6,4
2020040100,6,5
2020040101,6,6
2020040102,6,7
2020040103,6,8
2020040104,6,9
2020040105,5,10
2020040123,1,1
2020040200,1,2
2020040220,4,1
2020040221,6,2
2020040222,6,3
2020040223,6,4
2020040300,6,5
2020040301,5,6
2020040317,4,1
2020040318,6,2
2020040319,6,3
2020040320,6,4
2020040321,6,5
2020040322,6,6
2020040323,6,7
2020040400,6,8
2020040401,6,9
2020040417,5,1
2020040418,6,2
2020040419,6,3
2020040420,6,4
2020040421,6,5
2020040422,6,6
2020040423,6,7
2020040500,6,8
2020040501,6,9
2020040502,3,10
2020040505,4,1
2020040521,4,1
2020040522,6,2
2020040523,6,3
2020040600,6,4
2020040601,6,5
2020040602,1,6
2020040603,6,7
