OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2020050621,1,1
2020050701,1,1
2020051123,5,1
2020051200,4,2
2020051207,1,1
2020051221,1,1
2020051714,1,1
2020051717,1,1
2020051806,1,1
2020051807,1,2
2020051817,2,1
2020051818,3,2
2020051822,1,1
2020051823,2,2
2020051917,1,1
2020051920,1,1
2020051921,1,2
2020052003,1,1
2020052005,2,1
2020052216,1,1
2020052219,1,1
2020052220,3,2
2020052221,4,3
2020052222,2,4
2020052300,2,1
2020053121,4,1
2020053122,3,2
2020053123,4,3
2020060100,6,4
2020060101,5,5
2020060102,4,6
2020060103,1,7
2020060121,3,1
2020060122,5,2
2020060123,4,3
2020060200,5,4
2020060201,2,5
2020060514,1,1
2020060515,1,2
2020060602,2,1
2020060603,2,2
2020060608,3,1
2020060609,2,2
2020060610,2,3
2020060612,1,1
2020060613,1,2
2020060618,2,1
2020060619,2,2
2020060621,1,1
2020060622,6,2
2020060623,3,3
2020060716,1,1
2020060717,1,2
2020060723,1,1
2020061220,1,1
2020061313,1,1
2020061314,1,2
2020061317,1,1
2020061604,2,1
2020061605,4,2
2020061606,2,3
2020061607,3,4
2020061608,1,5
2020061609,1,6
2020061708,3,1
2020062805,3,1
2020062813,1,1
2020062819,1,1
2020062820,6,2
2020062821,6,3
2020062822,6,4
2020062823,3,5
2020070121,2,1
2020070122,1,2
2020070201,1,1
2020070216,2,1
2020070217,2,2
2020070312,1,1
2020070409,4,1
2020070410,2,2
2020070622,1,1
2020071007,1,1
2020071008,2,2
2020071010,1,1
2020071703,1,1
2020072214,1,1
2020072322,2,1
2020072603,1,1
2020072619,2,1
2020072723,2,1
2020080122,1,1
2020080304,1,1
2020080321,1,1
2020080322,2,2
2020080621,1,1
2020080622,2,2
2020080623,2,3
2020080700,1,4
2020080708,2,1
2020080821,2,1
2020081910,1,1
2020082503,1,1
2020082719,2,1
2020082720,1,2
2020090102,2,1
2020090802,3,1
2020090803,3,2
2020090811,5,1
2020090812,5,2
2020090813,6,3
2020090814,6,4
2020090815,6,5
2020090816,5,6
2020090817,6,7
2020090818,3,8
2020090819,4,9
2020090820,6,10
2020090821,5,11
2020090822,1,12
2020091320,1,1
2020091821,2,1
2020091823,1,1
2020091905,4,1
2020091906,1,2
2020091908,3,1
2020091910,2,1
2020092207,1,1
2020092210,4,1
2020092216,2,1
2020092304,1,1
2020092418,1,1
2020092419,1,2
2020092420,1,3
2020092421,2,4
2020092422,1,5
2020092500,1,1
2020101021,1,1
2020101022,3,2
2020101023,3,3
2020101100,2,4
2020101102,1,1
2020101109,1,1
2020101110,2,2
2020102603,2,1
2020102604,1,2
2020110706,1,1
2020110709,1,1
2020110715,1,1
2020110723,2,1
2020110801,3,1
2020110802,1,2
2020110805,1,1
2020110808,3,1
2020110810,1,1
2020110811,4,2
2020110812,3,3
2020110814,2,1
2020111113,3,1
2020111114,6,2
2020111115,3,3
2020111318,2,1
2020111319,2,2
2020111320,3,3
2020111323,4,1
2020111402,1,1
2020111403,2,2
2020111405,3,1
2020111406,3,2
2020111407,4,3
2020111408,2,4
2020111412,1,1
2020111413,2,2
2020111414,3,3
2020111418,3,1
2020111721,3,1
2020111722,3,2
2020111723,3,3
2020111800,2,4
2020111801,2,5
2020111802,1,6
2020111805,1,1
2020111806,1,2
2020111807,1,3
2020111809,2,1
2020111810,6,2
2020111811,1,3
2020111812,1,4
2020111814,1,1
2020111817,3,1
2020111818,6,2
2020111819,2,3
2020111820,5,4
2020111821,6,5
2020111822,5,6
