OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019090602,1,1
2019090819,1,1
2019091519,3,1
2019091520,3,2
2019091619,1,1
2019091622,1,1
2019091705,5,1
2019091706,6,2
2019091707,6,3
2019091708,1,4
2019091819,2,1
2019091820,4,2
2019092820,2,1
2019092821,2,2
2019092822,1,3
2019100421,1,1
2019100914,3,1
2019100915,2,2
2019100916,1,3
2019101621,1,1
2019101715,1,1
2019101716,5,2
2019101717,5,3
2019101718,1,4
2019101719,4,5
2019101919,1,1
2019101920,2,2
2019102006,1,1
2019102007,3,2
2019102008,5,3
2019102009,5,4
2019102010,5,5
2019102011,4,6
2019102012,2,7
2019102305,1,1
2019102306,1,2
2019102307,3,3
2019102618,2,1
2019111918,4,1
2019111919,5,2
2019111920,6,3
2019111921,5,4
2019112018,3,1
2019112107,4,1
2019112108,6,2
2019112109,5,3
2019112110,1,4
2019112112,6,1
2019112113,4,2
2019112114,4,3
2019112115,3,4
2019112814,3,1
2019112902,5,1
2019112904,4,1
2019112905,6,2
2019112906,6,3
2019112907,4,4
2019113006,1,1
2019113007,2,2
2019120813,1,1
2019120814,1,2
2019121417,2,1
2019121418,5,2
2019121419,6,3
2019121420,6,4
2019121421,6,5
2019121422,4,6
2020011314,2,1
2020011315,3,2
2020011404,5,1
2020011405,6,2
2020011406,3,3
2020011407,1,4
2020011411,4,1
2020011412,6,2
2020011413,3,3
2020011415,4,1
2020011416,1,2
2020011417,2,3
2020011418,6,4
2020011419,1,5
2020011706,3,1
2020011707,5,2
2020011708,1,3
2020011709,1,4
2020011710,5,5
2020011711,1,6
2020011712,1,7
2020011713,2,8
2020011715,3,1
2020011717,4,1
2020011718,4,2
2020011720,2,1
2020011721,2,2
2020012715,1,1
2020020220,1,1
2020020221,6,2
2020020222,6,3
2020020303,1,1
2020020304,4,2
2020020306,1,1
2020020616,2,1
2020020617,4,2
2020020618,6,3
2020020619,6,4
2020020620,6,5
2020020623,1,1
2020020700,2,2
2020020701,1,3
2020020702,2,4
2020020706,1,1
2020020708,1,1
2020020709,6,2
2020020710,4,3
2020020819,4,1
2020021418,2,1
2020021701,3,1
2020022408,1,1
2020022500,1,1
2020030717,1,1
2020030718,1,2
2020030720,2,1
2020030804,1,1
2020030805,2,2
2020030806,3,3
2020030807,3,4
2020030917,1,1
2020030919,5,1
2020031315,2,1
2020031316,6,2
2020031317,4,3
2020031416,4,1
2020031417,5,2
2020031418,5,3
2020031419,3,4
2020031420,3,5
2020031421,3,6
2020031422,5,7
2020031423,6,8
2020031500,6,9
2020031501,6,10
2020031502,6,11
2020031503,6,12
2020031504,4,13
2020031505,6,14
2020031506,6,15
2020031507,5,16
2020031509,2,1
2020031516,1,1
2020031517,6,2
2020031518,6,3
2020031519,5,4
2020031520,5,5
2020031521,4,6
2020031522,5,7
2020031523,1,8
2020031600,1,9
2020031601,1,10
2020031604,1,1
2020031720,5,1
2020031721,3,2
2020031801,1,1
2020031811,1,1
2020031815,1,1
2020032407,2,1
2020032417,4,1
2020032418,2,2
2020032420,1,1
2020032422,1,1
2020032501,4,1
2020033116,5,1
2020033117,2,2
2020033121,4,1
2020033122,5,2
2020033123,3,3
2020040100,5,4
2020040101,2,5
2020040103,1,1
2020040105,1,1
2020040506,1,1
2020040523,1,1
2020040600,3,2
2020040601,2,3
2020040620,1,1
2020040621,5,2
2020040622,1,3
2020040706,2,1
2020040914,2,1
2020040921,3,1
2020040922,4,2
2020041122,1,1
2020041123,1,2
2020041219,1,1
2020041422,1,1
2020041613,1,1
2020042220,2,1
2020042221,1,2
2020042316,1,1
2020042317,5,2
2020042318,4,3
2020042320,1,1
2020042321,3,2
2020042322,6,3
2020042323,1,4
2020042718,5,1
2020042719,1,2
2020050219,1,1
2020050220,2,2
2020050914,2,1
2020051122,1,1
2020051123,6,2
2020051200,5,3
2020051201,1,4
2020051214,2,1
2020051215,3,2
2020051216,6,3
2020051217,2,4
2020051718,1,1
2020051721,4,1
2020051722,1,2
2020051800,2,1
2020051801,1,2
2020051804,1,1
2020051805,3,2
2020051806,6,3
2020051807,2,4
2020051808,3,5
2020051809,2,6
2020051810,1,7
2020051811,2,8
2020051812,4,9
2020051815,2,1
2020051816,4,2
2020051818,1,1
2020051819,4,2
2020051820,2,3
2020051821,6,4
2020051822,2,5
2020051823,6,6
2020051900,2,7
2020051917,4,1
2020051918,3,2
2020051919,2,3
2020051920,6,4
2020051921,1,5
2020051923,1,1
2020052016,1,1
2020052017,2,2
2020052019,3,1
2020052020,1,2
2020052100,1,1
2020053119,1,1
2020053121,3,1
2020053122,6,2
2020053123,3,3
2020060100,6,4
2020060101,5,5
2020060102,3,6
2020060121,1,1
2020060122,3,2
2020060123,4,3
2020060200,6,4
2020060201,1,5
2020060401,1,1
2020060601,1,1
2020060603,1,1
2020060612,1,1
2020060613,2,2
2020060623,1,1
2020060700,3,2
2020060701,2,3
2020060702,1,4
2020061315,2,1
2020061316,2,2
2020061317,1,3
2020061318,5,4
2020061319,3,5
2020061608,1,1
2020062902,1,1
2020062903,1,2
2020062904,1,3
2020072216,2,1
2020072323,3,1
2020072623,1,1
2020080617,1,1
2020080618,3,2
2020080619,1,3
2020080621,1,1
2020080701,1,1
2020080717,2,1
2020080823,1,1
2020080900,1,2
2020082522,1,1
2020082716,1,1
2020082717,4,2
2020082718,3,3
2020090719,4,1
2020090720,2,2
2020090721,3,3
2020090722,5,4
2020090801,1,1
2020090806,1,1
2020090807,2,2
2020090812,3,1
2020090813,5,2
2020090814,1,3
2020090815,4,4
2020090816,6,5
2020090817,4,6
2020090818,6,7
2020090819,4,8
2020090820,6,9
2020090821,5,10
2020090822,6,11
2020090823,5,12
2020090900,4,13
2020090909,1,1
2020090916,3,1
2020091820,1,1
2020092216,1,1
2020092217,6,2
2020092218,5,3
2020092219,2,4
2020092418,3,1
2020092419,6,2
2020092420,5,3
2020092421,3,4
2020092422,3,5
2020101017,1,1
2020101018,2,2
2020101019,3,3
2020101021,3,1
2020101022,6,2
2020101023,6,3
2020101100,2,4
2020101101,2,5
2020101111,1,1
2020101112,1,2
2020101118,1,1
2020101407,1,1
2020101408,1,2
2020101409,1,3
2020101410,4,4
2020101411,3,5
2020102520,1,1
2020110723,5,1
2020110800,5,2
2020110801,6,3
2020110803,1,1
2020110809,2,1
2020110810,1,2
2020110811,5,3
2020110812,4,4
2020110813,2,5
2020110814,4,6
2020110815,2,7
2020110816,2,8
2020111318,4,1
2020111319,6,2
2020111320,6,3
2020111321,6,4
2020111322,4,5
2020111323,1,6
2020111403,1,1
2020111404,1,2
2020111408,2,1
2020111409,4,2
2020111410,6,3
2020111411,6,4
2020111412,4,5
2020111413,3,6
2020111414,4,7
2020111416,2,1
2020111417,6,2
2020111418,6,3
2020111419,3,4
2020111420,6,5
2020111421,6,6
2020111422,5,7
2020111721,2,1
2020111722,2,2
2020111802,5,1
2020111803,3,2
2020111804,6,3
2020111805,6,4
2020111806,6,5
2020111807,6,6
2020111808,6,7
2020111809,6,8
2020111810,6,9
2020111811,6,10
2020111812,6,11
2020111813,5,12
2020111814,3,13
2020111815,3,14
2020111816,1,15
2020111817,3,16
2020111818,6,17
2020111819,6,18
2020111820,6,19
2020111821,6,20
2020111822,1,21
2020112519,1,1
2020121020,1,1
2020122216,2,1
2020122217,1,2
2020122218,1,3
2020122219,4,4
2020122220,2,5
2020122222,3,1
2020122301,1,1
2020122302,6,2
2020122303,2,3
2020122304,2,4
2020122813,1,1
2020122816,2,1
2020122817,6,2
2020122818,6,3
2020122819,5,4
2020122820,6,5
2020122821,6,6
2020122822,3,7
2021010512,3,1
2021010513,5,2
2021011919,1,1
2021012222,1,1
2021012320,1,1
2021012604,2,1
2021012605,2,2
2021012606,2,3
2021012607,1,4
2021012608,4,5
2021012609,6,6
2021012610,3,7
2021012611,3,8
2021012612,4,9
2021012613,2,10
2021012922,1,1
2021013008,3,1
2021013009,1,2
2021013011,2,1
2021013012,2,2
2021020219,2,1
2021020220,6,2
2021020221,6,3
2021020222,2,4
2021020310,6,1
2021020311,5,2
2021020312,3,3
2021020313,2,4
2021020314,2,5
2021020622,6,1
2021020623,1,2
2021020704,1,1
2021020705,3,2
2021020707,2,1
2021020708,1,2
2021020710,1,1
2021020717,1,1
2021020719,1,1
2021020720,3,2
2021020721,3,3
2021020722,2,4
2021021217,1,1
2021021218,1,2
2021021219,4,3
2021021220,6,4
2021021221,1,5
2021021610,4,1
2021021611,2,2
2021022320,2,1
2021022612,1,1
2021022613,3,2
2021022622,5,1
2021022623,2,2
2021022700,1,3
2021022706,1,1
2021022707,2,2
2021022708,3,3
2021022709,2,4
2021022710,1,5
