OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
1999011523,1,1
1999072510,1,1
2000111408,1,1
2000111409,1,2
2000111413,1,1
2000121104,1,1
2000121105,3,2
2000121106,3,3
2000121107,1,4
2000121417,3,1
2000121418,1,2
2000121420,2,1
2000121511,2,1
2000121512,2,2
2000121513,3,3
2000121514,1,4
2000121515,3,5
2000121517,2,1
2000121518,1,2
2000121519,2,3
2000121520,2,4
2000121521,2,5
2000121522,3,6
2000121523,1,7
2000121600,2,8
2000121601,3,9
2000121602,2,10
2000121603,1,11
2000121604,2,12
2000121605,2,13
2000121606,2,14
2000121611,2,1
2000121614,1,1
2000121618,1,1
2000121716,2,1
2000121717,3,2
2000121718,3,3
2000121719,1,4
2000121720,2,5
2000121721,2,6
2000121722,2,7
2001012010,1,1
2001012011,1,2
2001012518,2,1
2001012520,1,1
2001012705,2,1
2001012708,1,1
2001012922,1,1
2001013008,1,1
2001020516,1,1
2001020518,1,1
2001020621,1,1
2001020700,1,1
2001022012,2,1
2001022806,1,1
2001022807,1,2
2001022808,1,3
2001022809,1,4
2001022810,2,5
2001022811,1,6
2001022812,1,7
2001022816,2,1
2008071820,1,1
2008072022,1,1
2008072521,1,1
2008072701,3,1
2008072702,1,2
2008080117,1,1
2008080118,2,2
2008080119,2,3
2008080120,2,4
2008080122,3,1
2008080200,1,1
2008080219,1,1
2008080221,1,1
2008080921,1,1
2008080922,2,2
2008082520,2,1
2008082603,1,1
2008082718,1,1
2008082719,4,2
2008082722,3,1
2008082723,1,2
2008083020,2,1
2008083021,3,2
2008083023,1,1
2008083103,1,1
2008083104,1,2
2008083105,5,3
2008083106,4,4
2008083107,2,5
2008083123,3,1
2008090100,1,2
2008090115,1,1
2008090116,5,2
2008090117,1,3
2008090120,3,1
2008090121,2,2
2008090122,2,3
2008090123,2,4
2008090320,2,1
2008090321,4,2
2008090322,2,3
2008090418,1,1
2008090419,1,2
2008090420,1,3
2008090421,4,4
2008090422,5,5
2008090423,1,6
2008090618,1,1
2008090720,1,1
2008090923,1,1
2008091120,1,1
2008091319,1,1
2008091320,1,2
2008091521,1,1
2008091719,3,1
2008091720,2,2
2008091721,3,3
2008092014,1,1
2008092018,1,1
2008092019,1,2
2008092020,3,3
2008092101,2,1
2008092215,2,1
2008092220,1,1
2008092517,4,1
2008092518,3,2
2008092519,6,3
2008092520,3,4
2008092521,5,5
2008092522,5,6
2008100220,1,1
2008100221,1,2
2008100222,2,3
2008100304,2,1
2008100321,2,1
2008100322,2,2
2008100410,1,1
2008100411,1,2
2008100619,1,1
2008100621,2,1
2008100916,3,1
2008100917,5,2
2008101104,1,1
2008101105,1,2
2008101106,1,3
2008101107,3,4
2008101108,6,5
2008101109,6,6
2008101110,6,7
2008101111,6,8
2008101112,6,9
2008101520,2,1
2008101521,1,2
2008101817,3,1
2008101818,1,2
2008101819,1,3
2008101820,3,4
2008101821,5,5
2008101822,1,6
2008102018,1,1
2008102019,1,2
2008102020,1,3
2008102115,1,1
2008102117,4,1
2008102118,6,2
2008102119,6,3
2008102120,6,4
2008102121,6,5
2008102122,6,6
2008102123,5,7
2008102519,2,1
2008102520,5,2
2008102521,6,3
2008102522,6,4
2008103120,1,1
2008103121,1,2
2008103122,2,3
2008110101,2,1
2008110218,3,1
2008110220,2,1
