OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019090600,3,1
2019091015,1,1
2019091614,1,1
2019091615,6,2
2019091616,5,3
2019091617,6,4
2019091618,1,5
2019091620,1,1
2019091621,2,2
2019091707,1,1
2019091710,1,1
2019091914,4,1
2019091915,6,2
2019091916,5,3
2019091917,2,4
2019091918,3,5
2019091919,3,6
2019091920,3,7
2019091921,4,8
2019091922,3,9
2019091923,3,10
2019092000,3,11
2019092806,1,1
2019092807,4,2
2019092808,3,3
2019092814,3,1
2019092815,6,2
2019092816,3,3
2019092817,3,4
2019092818,2,5
2019092819,3,6
2019092820,6,7
2019092821,5,8
2019092822,6,9
2019092823,6,10
2019092900,6,11
2019092901,6,12
2019092902,4,13
2019092903,4,14
2019092904,6,15
2019092906,3,1
2019092907,6,2
2019092908,6,3
2019092909,4,4
2019092910,1,5
2019092911,2,6
2019092912,5,7
2019092913,2,8
2019100417,2,1
2019101717,1,1
2019101718,1,2
2019101719,2,3
2019101720,3,4
2019101721,2,5
2019101722,6,6
2019101723,2,7
2019111916,5,1
2019111917,3,2
2019112706,3,1
2019112708,6,1
2019112709,3,2
2019112717,5,1
2019112718,6,2
2019112719,6,3
2019112720,6,4
2019112721,6,5
2019112722,6,6
2019112723,4,7
2019112801,2,1
2019112802,2,2
2019112808,1,1
2019122301,1,1
2019122303,5,1
2019122304,6,2
2019122305,6,3
2019122306,3,4
2019122308,3,1
2019122309,5,2
2019122315,2,1
2019122320,3,1
2019122321,3,2
2020010811,1,1
2020011702,1,1
2020011703,1,2
2020011704,4,3
2020011705,4,4
2020011707,1,1
2020011708,5,2
2020011709,1,3
2020020219,2,1
2020020220,6,2
2020020221,6,3
2020020222,6,4
2020020223,6,5
2020020300,5,6
2020020301,6,7
2020020302,6,8
2020020303,6,9
2020020304,6,10
2020020305,3,11
2020020306,4,12
2020020307,6,13
2020020308,2,14
2020030119,1,1
2020030717,1,1
2020031421,1,1
2020031422,2,2
2020031423,1,3
2020031502,4,1
2020031504,1,1
2020031505,1,2
2020031515,1,1
2020031707,1,1
2020031708,1,2
2020031709,6,3
2020031710,6,4
2020031711,6,5
2020031712,2,6
2020031715,4,1
2020031716,5,2
2020031717,5,3
2020031718,1,4
2020031719,6,5
2020032423,2,1
2020032500,3,2
2020032501,2,3
2020032512,1,1
2020032513,2,2
2020032519,4,1
2020032520,3,2
2020032521,4,3
2020032522,3,4
2020032523,2,5
2020032601,1,1
2020040204,1,1
2020040205,1,2
2020040506,5,1
2020040507,2,2
2020040515,2,1
2020040516,6,2
2020040517,6,3
2020040518,4,4
2020040519,2,5
2020040520,3,6
2020040521,3,7
2020040522,2,8
2020040608,4,1
2020040609,5,2
2020040610,5,3
2020040611,1,4
2020040612,4,5
2020040613,3,6
2020040614,2,7
2020040615,3,8
2020040616,2,9
2020040820,1,1
2020040821,2,2
2020040823,2,1
2020051117,2,1
2020051118,2,2
2020051121,1,1
2020051122,1,2
2020051123,1,3
2020051200,1,4
2020051213,1,1
2020051214,2,2
2020051215,5,3
2020051218,1,1
2020051220,1,1
2020051222,1,1
2020051223,1,2
2020051720,1,1
2020051721,2,2
2020051813,1,1
2020051814,4,2
2020051815,6,3
2020051816,3,4
2020051817,1,5
2020051820,2,1
2020051821,4,2
2020051822,2,3
2020051823,3,4
2020051900,1,5
2020051901,1,6
2020051914,5,1
2020051915,5,2
2020051918,2,1
2020051920,1,1
2020051921,1,2
2020051922,1,3
2020052218,1,1
2020052220,1,1
2020052221,5,2
2020052222,6,3
2020052223,4,4
2020052300,3,5
2020060519,1,1
2020060520,2,2
2020060521,3,3
2020060522,6,4
2020060607,2,1
2020060608,5,2
2020060609,6,3
2020060610,6,4
2020060611,3,5
2020060618,4,1
2020060619,5,2
2020060620,6,3
2020060621,5,4
2020060622,5,5
2020060623,1,6
2020060714,2,1
2020060715,3,2
2020060718,1,1
2020061217,1,1
2020061218,3,2
2020061219,1,3
2020061220,2,4
2020061222,1,1
2020061306,5,1
2020061307,4,2
2020061309,1,1
2020061315,6,1
2020061316,6,2
2020061317,6,3
2020061318,5,4
2020061319,4,5
2020061320,3,6
2020061321,5,7
2020061322,6,8
2020061323,1,9
2020061400,1,10
2020061614,1,1
2020061617,3,1
2020061618,5,2
2020061619,5,3
2020061620,6,4
2020061621,6,5
2020061622,5,6
2020061623,3,7
2020061700,4,8
2020061706,5,1
2020061707,1,2
2020062812,1,1
2020062814,1,1
2020062816,6,1
2020062817,6,2
2020062818,6,3
2020062819,6,4
2020062820,6,5
2020062821,6,6
2020062822,6,7
2020062823,6,8
2020062900,6,9
2020062901,6,10
2020062902,5,11
2020062904,2,1
2020062905,2,2
2020062906,5,3
2020062907,5,4
2020062908,2,5
2020071319,2,1
2020082305,2,1
2020082403,3,1
2020082404,1,2
2020082405,3,3
2020082406,5,4
2020082407,1,5
2020082916,3,1
2020091919,2,1
2020091920,1,2
2020102507,2,1
2020110616,2,1
2020110617,6,2
2020110618,4,3
2020110619,2,4
2020110620,5,5
2020110621,4,6
2020110622,4,7
2020110700,2,1
2020110701,3,2
2020110702,6,3
2020110703,6,4
2020110704,6,5
2020110705,6,6
2020110706,6,7
2020110707,4,8
2020110708,5,9
2020110709,1,10
2020110711,1,1
2020110712,1,2
2020110713,4,3
2020110714,3,4
2020110715,6,5
2020110716,6,6
2020110720,1,1
2020110721,1,2
2020110811,4,1
2020110812,2,2
2020110815,1,1
2020111400,4,1
2020111401,4,2
2020111402,4,3
2020111403,5,4
2020111404,6,5
2020111405,3,6
2020111406,4,7
2020111407,1,8
2020111707,1,1
2020111708,1,2
2020111717,2,1
2020111721,1,1
2020111818,3,1
2020111819,4,2
2020111820,5,3
2020111821,1,4
2020111822,3,5
2020111823,5,6
2020111900,6,7
2020111901,1,8
2021012217,1,1
2021012218,1,2
2021012808,2,1
2021012818,1,1
2021012819,1,2
2021012900,1,1
2021012904,1,1
2021012908,4,1
2021012909,5,2
2021012911,2,1
2021012912,6,2
2021012913,6,3
2021012914,6,4
2021012915,6,5
2021012916,6,6
2021012917,4,7
2021030318,1,1
2021030401,1,1
