OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019121223,5,1
2019121306,5,1
2019121307,4,2
2019121308,4,3
2019121309,4,4
2019121310,2,5
2019121311,6,6
2019121312,6,7
2019121409,1,1
2019121410,1,2
2019121411,1,3
2019121413,6,1
2019121414,3,2
2019121415,3,3
2019121416,4,4
2019121417,5,5
2019121418,6,6
2019121419,6,7
2019121420,6,8
2019121421,6,9
2019121422,6,10
2019121423,3,11
2019122804,1,1
2019122806,5,1
2019122807,2,2
2020010121,5,1
2020010122,6,2
2020010123,6,3
2020010200,5,4
2020010201,3,5
2020010202,6,6
2020010203,4,7
2020010204,1,8
2020010205,2,9
2020010206,4,10
2020010207,5,11
2020010208,1,12
2020010209,1,13
2020010210,2,14
2020010218,2,1
2020010219,6,2
2020010220,5,3
2020010221,6,4
2020010223,5,1
2020010300,6,2
2020010301,3,3
2020010302,5,4
2020010521,3,1
2020010522,4,2
2020010523,6,3
2020010600,2,4
2020010601,1,5
2020010603,1,1
2020010607,1,1
2020010608,6,2
2020010609,6,3
2020010610,6,4
2020010611,6,5
2020010612,6,6
2020010613,2,7
2020010816,2,1
2020010817,5,2
2020010818,4,3
2020010822,2,1
2020010823,1,2
2020010923,1,1
2020011006,4,1
2020011007,6,2
2020011008,1,3
2020011121,2,1
2020011122,2,2
2020011206,1,1
2020011207,4,2
2020011208,1,3
2020012215,3,1
2020012216,3,2
2020012217,1,3
2020012218,3,4
2020012220,1,1
2020012306,1,1
2020012314,1,1
2020020319,1,1
2020021420,3,1
2020021421,2,2
2020021422,2,3
2020021500,1,1
2020021619,1,1
2020021620,6,2
2020021621,3,3
2020021622,6,4
2020021623,4,5
2020021700,3,6
2020021701,6,7
2020021702,5,8
2020021703,6,9
2020021705,4,1
2020021706,6,2
2020021707,4,3
2020021708,2,4
2020022323,1,1
2020022400,5,2
2020022406,4,1
2020022407,6,2
2020022408,6,3
2020022409,6,4
2020022410,6,5
2020022411,6,6
2020022412,6,7
2020022413,2,8
2020022417,2,1
2020022418,6,2
2020022419,6,3
2020022420,5,4
2020022421,6,5
2020022422,5,6
2020022915,1,1
2020022916,6,2
2020022918,1,1
2020022919,5,2
2020022920,2,3
2020022921,1,4
2020030718,1,1
2020030719,1,2
2020030805,2,1
2020030806,1,2
2020030807,4,3
2020030808,1,4
2020031209,6,1
2020031210,6,2
2020031211,3,3
2020031212,4,4
2020031217,2,1
2020031507,1,1
2020031517,1,1
2020031519,1,1
2020031522,1,1
2020031601,1,1
2020031721,2,1
2020031722,1,2
2020031812,2,1
2020031814,1,1
2020031815,1,2
2020032320,2,1
2020032407,1,1
2020032419,1,1
2020032420,3,2
2020032422,1,1
2020032501,3,1
2020032502,2,2
2020032506,2,1
2020032507,1,2
2020032721,2,1
2020032819,1,1
2020033106,3,1
2020033110,1,1
2020033112,3,1
2020033113,4,2
2020033114,6,3
2020033115,6,4
2020033116,6,5
2020033117,6,6
2020033118,3,7
2020033120,2,1
2020033121,3,2
2020033122,6,3
2020033123,5,4
2020040100,2,5
2020040101,2,6
2020040102,4,7
2020040103,2,8
2020040104,1,9
2020040105,2,10
2020040106,3,11
2020040119,6,1
2020040121,1,1
2020040200,2,1
2020040201,3,2
2020040202,4,3
2020040203,6,4
2020040204,6,5
2020040205,2,6
2020040206,1,7
2020040212,2,1
2020040219,1,1
2020040320,4,1
2020040321,2,2
2020040420,4,1
2020040520,1,1
2020040521,1,2
2020040523,4,1
2020040600,1,2
2020040601,2,3
2020040605,2,1
2020040607,1,1
2020040614,1,1
2020040617,1,1
2020040618,1,2
2020040706,1,1
2020040720,1,1
2020040920,1,1
2020040921,6,2
2020040922,6,3
2020040923,4,4
2020041022,1,1
2020041023,1,2
2020041100,1,3
2020041117,5,1
2020041118,6,2
2020041119,4,3
2020041120,4,4
2020041121,5,5
2020041122,4,6
2020041123,2,7
2020041200,2,8
2020041204,2,1
2020041205,1,2
2020041206,4,3
2020041207,6,4
2020041208,1,5
2020041209,1,6
2020041210,4,7
2020041216,1,1
2020041217,3,2
2020041218,1,3
2020041219,3,4
2020041220,6,5
2020041221,6,6
2020041222,6,7
2020041223,5,8
2020041300,6,9
2020041301,1,10
2020041311,1,1
2020041312,1,2
2020041315,1,1
2020041316,2,2
