OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
1997033116,1,1
1997033118,2,1
1997041006,2,1
1997041007,3,2
1997041008,4,3
1997041009,2,4
1997041010,1,5
1997041011,2,6
1997041012,4,7
1997041013,3,8
1997041014,2,9
1997041015,3,10
1997041016,1,11
1997041017,2,12
1997041106,1,1
1997041107,4,2
1997041108,4,3
1997041109,4,4
1997041110,4,5
1997041111,4,6
1997041112,2,7
1997041113,4,8
1997041114,4,9
1997041115,3,10
1997041116,1,11
1997041117,1,12
1997041207,3,1
1997041208,4,2
1997041209,4,3
1997041210,3,4
1997041211,4,5
1997041212,4,6
1997041213,3,7
1997041214,4,8
1997041215,1,9
1997050105,1,1
1997053109,1,1
1997061101,1,1
1997061209,2,1
1997061210,1,2
1997061212,1,1
1997082104,1,1
1997082209,2,1
1997082304,1,1
1997082309,4,1
1997082310,1,2
1997082311,1,3
1997082402,1,1
1997082403,1,2
1997110914,1,1
1997111001,2,1
1997111002,3,2
1997111003,4,3
1997111004,4,4
1997111005,4,5
1997111006,4,6
1997111007,4,7
1997111008,4,8
1997111009,4,9
1997111010,4,10
1997111011,4,11
1997111012,4,12
1997111013,4,13
1997111014,4,14
1997111015,4,15
1997111109,1,1
1997111113,4,1
1997111114,4,2
1997111115,4,3
1997111116,1,4
1997111117,3,5
1997111118,3,6
1997111119,4,7
1997111120,3,8
1997111121,2,9
1997111122,2,10
1997111123,1,11
1997111200,4,12
1997111201,3,13
1997111202,4,14
1997111203,4,15
1997111204,4,16
1997111205,4,17
1997111206,4,18
1997111207,4,19
1997111208,4,20
1997111209,3,21
1997111500,2,1
1997111501,4,2
1997111502,4,3
1997111503,4,4
1997111504,4,5
1997111505,4,6
1997111506,4,7
1997111507,4,8
1997111508,4,9
1997111509,4,10
1997111510,4,11
1997111511,4,12
1997111512,4,13
1997111513,4,14
1997112613,2,1
1997112700,1,1
1997120307,3,1
1997121113,4,1
1997121114,2,2
1997122508,2,1
1997122509,1,2
1998020314,1,1
1998030612,1,1
1998030613,2,2
1998030614,2,3
1998062606,1,1
1998063006,1,1
1998063007,3,2
1998063009,1,1
1998063010,4,2
1998063011,4,3
1998063012,2,4
1998063013,1,5
1998070212,1,1
1998070213,4,2
1998071021,1,1
1998071111,1,1
1998071509,1,1
1998071510,1,2
1998071511,2,3
1998071514,1,1
1998071611,3,1
1998071613,2,1
1998071614,4,2
1998071615,1,3
1998071712,1,1
1998071713,3,2
1998092200,1,1
1998092312,1,1
1998092314,2,1
1998093007,3,1
1998093008,2,2
1998101914,1,1
1998102011,1,1
1998102013,2,1
1998102014,3,2
1998102016,2,1
1998102017,2,2
1998102018,2,3
1998102107,2,1
1998102108,1,2
1998102109,4,3
1998102110,4,4
1998102111,4,5
1998102112,3,6
1998102113,4,7
1998102114,4,8
1998102115,3,9
1998102116,4,10
1998102117,1,11
1998102514,2,1
1998111721,1,1
1998112214,1,1
1998112403,2,1
1998112406,1,1
1998112407,1,2
1998112408,2,3
1998112413,1,1
1998122001,1,1
1998122007,1,1
1998122008,1,2
1998122009,1,3
1998122011,3,1
1998122012,4,2
1998122013,4,3
1998122014,3,4
1998122015,4,5
1998122016,2,6
1998122017,4,7
1998122018,4,8
1998122019,1,9
1999020919,1,1
1999020920,2,2
1999020921,1,3
1999021005,1,1
1999021006,2,2
1999021719,1,1
1999022119,1,1
1999022523,1,1
1999030608,1,1
1999030610,2,1
1999030614,3,1
1999030615,4,2
1999030922,1,1
1999031910,4,1
1999031911,3,2
