OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019082614,2,1
2019082615,6,2
2019082616,6,3
2019082617,6,4
2019082618,6,5
2019082619,6,6
2019082620,6,7
2019082621,6,8
2019082622,6,9
2019082623,6,10
2019082700,2,11
2019082702,1,1
2019082703,6,2
2019082704,6,3
2019082705,5,4
2019082706,4,5
2019082707,1,6
2019082708,1,7
2019082717,6,1
2019082718,6,2
2019082719,6,3
2019082720,6,4
2019082721,6,5
2019082722,6,6
2019082723,6,7
2019082800,2,8
2019082816,1,1
2019082817,6,2
2019082818,6,3
2019082819,6,4
2019082820,6,5
2019082821,6,6
2019082822,6,7
2019082823,6,8
2019082900,5,9
2019082901,1,10
2019082902,1,11
2019082904,5,1
2019082905,6,2
2019082906,1,3
2019082917,4,1
2019082918,6,2
2019082919,6,3
2019082920,6,4
2019082921,6,5
2019082922,6,6
2019082923,6,7
2019083000,1,8
2019083003,1,1
2019083017,4,1
2019083018,6,2
2019083019,6,3
2019083020,6,4
2019083021,6,5
2019083022,6,6
2019083023,6,7
2019083100,1,8
2019083117,1,1
2019083118,6,2
2019083119,6,3
2019083120,6,4
2019083121,6,5
2019083122,6,6
2019083123,6,7
2019090100,3,8
2019090117,6,1
2019090118,6,2
2019090119,6,3
2019090120,6,4
2019090121,6,5
2019090122,6,6
2019090123,6,7
2019090200,6,8
2019090201,6,9
2019090202,6,10
2019090203,6,11
2019090204,6,12
2019090205,6,13
2019090206,6,14
2019090207,6,15
2019090208,6,16
2019090209,2,17
2019090212,5,1
2019090214,3,1
2019090215,6,2
2019090216,6,3
2019090217,6,4
2019090218,6,5
2019090219,6,6
2019090220,6,7
2019090221,6,8
2019090222,6,9
2019090223,6,10
2019090300,5,11
2019090302,6,1
2019090303,6,2
2019090304,6,3
2019090305,3,4
2019090306,1,5
2019090320,6,1
2019090321,6,2
2019090322,6,3
2019090323,5,4
2019090418,5,1
2019090419,6,2
2019090420,6,3
2019090421,6,4
2019090422,6,5
2019090423,6,6
2019090500,1,7
2019090505,3,1
2019090517,1,1
2019090518,3,2
2019090519,6,3
2019090520,6,4
2019090521,6,5
2019090522,6,6
2019090523,6,7
2019090600,1,8
2019090918,2,1
2019090919,4,2
2019090921,4,1
2019090922,6,2
2019090923,6,3
2019091020,1,1
2019091021,4,2
2019091022,4,3
2019091319,3,1
2019091320,6,2
2019091321,6,3
2019091322,6,4
2019091323,4,5
2019091418,3,1
2019091419,6,2
2019091420,6,3
2019091421,6,4
2019091422,6,5
2019091423,5,6
2019091516,1,1
2019091517,6,2
2019091518,6,3
2019091519,6,4
2019091520,6,5
2019091521,6,6
2019091522,6,7
2019091523,6,8
2019091600,4,9
2019091619,1,1
2019091620,6,2
2019091621,6,3
2019091623,6,1
2019091700,6,2
2019091701,6,3
2019091702,6,4
2019091703,6,5
2019091704,6,6
2019091705,6,7
2019091706,6,8
2019091707,6,9
2019091708,5,10
2019091817,5,1
2019091818,6,2
2019091819,6,3
2019091820,6,4
2019091821,6,5
2019091822,6,6
2019091823,6,7
2019091902,1,1
2019091903,6,2
2019091904,1,3
2019091906,3,1
2019091907,3,2
2019091908,5,3
2019091909,6,4
2019091910,6,5
2019091911,4,6
2019091915,5,1
2019091916,6,2
2019091917,6,3
2019091918,6,4
2019091919,6,5
2019091920,6,6
2019091921,6,7
2019091922,6,8
2019091923,6,9
2019092000,6,10
2019092001,1,11
2019092220,4,1
2019092221,5,2
2019092222,6,3
2019092223,1,4
2019092316,6,1
2019092317,6,2
2019092318,6,3
2019092319,6,4
2019092320,6,5
2019092321,6,6
2019092322,6,7
2019092323,4,8
2019092619,4,1
2019092620,6,2
2019092621,6,3
2019092622,6,4
2019092623,4,5
2019093020,4,1
2019093021,6,2
2019093022,6,3
2019093023,4,4
2019100118,1,1
2019100119,6,2
2019100120,6,3
2019100121,6,4
2019100122,6,5
2019100123,6,6
2019100200,2,7
2019100201,2,8
2019100318,6,1
2019100319,6,2
2019100320,6,3
2019100321,6,4
2019100322,6,5
2019100323,6,6
2019100400,6,7
2019100401,3,8
2019100404,4,1
2019100405,6,2
2019100406,6,3
2019100407,6,4
2019100408,6,5
2019100409,6,6
2019100410,6,7
2019100411,6,8
2019100412,6,9
2019100413,6,10
2019100414,6,11
2019100415,6,12
2019100416,6,13
2019100417,2,14
2019100418,6,15
2019100419,6,16
2019100420,6,17
2019100421,5,18
2019100422,6,19
2019100423,2,20
2019100502,2,1
2019100518,5,1
2019100519,6,2
2019100520,6,3
2019100521,6,4
2019100522,6,5
2019100523,6,6
2019100617,1,1
2019100618,6,2
2019100619,6,3
2019100620,6,4
2019100621,6,5
2019100622,6,6
2019100623,5,7
2019100717,2,1
2019100718,4,2
2019100719,6,3
2019100720,6,4
2019100721,6,5
2019100722,6,6
2019100723,6,7
2019100800,6,8
2019100801,6,9
2019100802,6,10
2019100803,6,11
2019100804,3,12
2019100805,6,13
2019100806,1,14
2019100815,2,1
2019100816,6,2
2019100817,6,3
2019100818,6,4
2019100819,6,5
2019100820,6,6
2019100821,6,7
2019100822,6,8
2019100823,6,9
2019100900,6,10
2019100901,6,11
2019100902,6,12
2019100903,4,13
2019100906,6,1
2019100907,6,2
2019100908,6,3
2019100909,6,4
2019100910,6,5
2019100911,6,6
2019100912,6,7
2019100913,6,8
2019100914,6,9
2019100915,6,10
2019100916,1,11
2019100917,1,12
2019100923,1,1
2019101000,6,2
2019101001,6,3
2019101118,6,1
2019101119,6,2
2019101120,6,3
2019101121,6,4
2019101122,6,5
2019101123,3,6
2019101200,3,7
2019101201,3,8
2019101202,3,9
2019101203,4,10
2019101204,2,11
2019101205,2,12
2019101214,1,1
2019101215,6,2
2019101216,4,3
2019101217,5,4
2019101218,6,5
2019101219,6,6
2019101220,6,7
2019101221,6,8
2019101222,6,9
2019101223,6,10
2019101300,6,11
2019101301,6,12
2019101302,6,13
2019101303,6,14
2019101304,6,15
2019101305,6,16
2019101306,6,17
2019101307,6,18
2019101308,6,19
2019101309,5,20
2019101310,2,21
2019101311,1,22
2019101314,1,1
2019101315,6,2
2019101316,6,3
2019101317,6,4
2019101318,6,5
2019101319,6,6
2019101320,6,7
2019101321,6,8
2019101322,6,9
2019101323,6,10
2019101400,6,11
2019101401,6,12
2019101402,6,13
2019101403,6,14
2019101404,6,15
2019101405,6,16
2019101406,6,17
2019101407,6,18
2019101408,6,19
2019101409,6,20
2019101410,6,21
2019101411,6,22
2019101412,6,23
2019101413,6,24
2019101414,4,25
2019101415,6,26
2019101416,6,27
2019101417,6,28
2019101418,6,29
2019101419,6,30
2019101420,6,31
2019101421,6,32
2019101422,6,33
2019101423,6,34
2019101500,6,35
2019101501,6,36
2019101502,6,37
2019101503,6,38
2019101504,6,39
2019101505,6,40
2019101506,2,41
2019101515,4,1
2019101516,6,2
2019101517,6,3
2019101518,6,4
2019101519,6,5
2019101520,6,6
2019101521,6,7
2019101522,6,8
2019101523,6,9
2019101600,6,10
2019101601,6,11
2019101602,6,12
2019101603,6,13
2019101604,6,14
2019101605,4,15
2019101606,1,16
2019101614,3,1
2019101615,6,2
2019101616,6,3
2019101617,6,4
2019101618,6,5
2019101619,6,6
2019101620,6,7
2019101621,6,8
2019101622,6,9
2019101623,6,10
2019101700,6,11
2019101701,6,12
2019101702,6,13
2019101703,6,14
2019101704,6,15
2019101705,6,16
2019101706,6,17
2019101707,6,18
2019101708,6,19
2019101709,6,20
2019101710,6,21
2019101711,6,22
2019101712,6,23
2019101713,6,24
2019101714,6,25
2019101715,6,26
2019101716,6,27
2019101717,6,28
2019101718,6,29
2019101719,6,30
2019101720,6,31
2019101721,6,32
2019101722,6,33
2019101723,6,34
2019101800,6,35
2019101801,4,36
2019101918,2,1
2019101919,5,2
2019102317,5,1
2019102318,6,2
2019102319,6,3
2019102320,6,4
2019102321,5,5
2019102519,5,1
2019102520,1,2
2019102521,4,3
2019102616,5,1
2019102617,6,2
2019102618,6,3
2019102619,6,4
2019102620,6,5
2019102621,6,6
2019102622,6,7
2019102623,4,8
2019103119,1,1
2019103120,6,2
2019103121,6,3
2019103122,6,4
2019103123,1,5
2019110117,2,1
2019110118,6,2
2019110119,6,3
2019110120,6,4
2019110121,6,5
2019110122,4,6
2019110219,1,1
2019110220,6,2
2019110221,6,3
2019110222,6,4
2019110303,1,1
2019110316,3,1
2019110317,2,2
2019110318,6,3
2019110319,6,4
2019110320,6,5
2019110321,6,6
2019110322,6,7
2019110323,6,8
2019110400,6,9
2019110401,4,10
2019110403,2,1
2019110418,3,1
2019110419,3,2
2019110420,6,3
2019110620,4,1
2019110621,6,2
2019110622,3,3
2019110719,4,1
2019110720,6,2
2019110721,6,3
2019110722,6,4
2019110723,2,5
2019110818,2,1
2019110819,6,2
2019110820,6,3
2019110821,6,4
2019110822,5,5
2019110900,1,1
2019110918,4,1
2019110919,6,2
2019110920,6,3
2019110921,6,4
2019110922,6,5
2019111018,1,1
2019111019,5,2
2019111020,6,3
2019111021,6,4
2019111022,6,5
2019111023,6,6
2019111100,3,7
2019111120,3,1
2019111219,1,1
2019111220,6,2
2019111221,6,3
2019111222,6,4
2019111301,2,1
2019111302,4,2
2019111303,6,3
2019111304,6,4
2019111305,6,5
2019111306,6,6
