OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019090602,3,1
2019090814,2,1
2019090816,1,1
2019090819,3,1
2019090820,3,2
2019090822,2,1
2019091017,2,1
2019091018,6,2
2019091019,1,3
2019091108,3,1
2019091517,1,1
2019091518,4,2
2019091519,6,3
2019091520,6,4
2019091521,4,5
2019091522,2,6
2019091523,1,7
2019091600,1,8
2019091615,1,1
2019091616,3,2
2019091617,6,3
2019091618,6,4
2019091619,3,5
2019091620,3,6
2019091621,3,7
2019091622,6,8
2019091623,2,9
2019091700,4,10
2019091701,4,11
2019091702,2,12
2019091703,2,13
2019091704,5,14
2019091705,6,15
2019091706,6,16
2019091707,6,17
2019091708,3,18
2019091817,2,1
2019091818,5,2
2019091819,6,3
2019091820,5,4
2019091821,6,5
2019091822,6,6
2019091823,3,7
2019091900,1,8
2019091910,1,1
2019091917,1,1
2019091918,3,2
2019091919,4,3
2019091922,1,1
2019091923,4,2
2019092013,2,1
2019092714,1,1
2019092717,2,1
2019092812,3,1
2019092813,4,2
2019092820,4,1
2019092821,4,2
2019092822,3,3
2019092823,1,4
2019092911,1,1
2019100218,1,1
2019100319,1,1
2019100321,1,1
2019100322,3,2
2019100409,2,1
2019100410,1,2
2019100413,4,1
2019100414,2,2
2019100418,1,1
2019100421,4,1
2019100422,3,2
2019100423,2,3
2019100913,1,1
2019100914,4,2
2019100915,4,3
2019100916,2,4
2019100917,5,5
2019100918,2,6
2019100922,1,1
2019101023,1,1
2019101619,1,1
2019101620,1,2
2019101621,5,3
2019101622,3,4
2019101713,1,1
2019101714,6,2
2019101715,6,3
2019101716,6,4
2019101717,6,5
2019101718,6,6
2019101719,6,7
2019101720,6,8
2019101721,5,9
2019101722,2,10
2019101723,1,11
2019101800,2,12
2019101919,4,1
2019101920,6,2
2019101921,4,3
2019101922,4,4
2019101923,3,5
2019102000,2,6
2019102001,3,7
2019102005,1,1
2019102006,2,2
2019102007,6,3
2019102008,6,4
2019102009,6,5
2019102010,6,6
2019102011,6,7
2019102012,5,8
2019102013,3,9
2019102014,1,10
2019102017,1,1
2019102112,1,1
2019102115,1,1
2019102116,1,2
2019102117,2,3
2019102118,3,4
2019102119,2,5
2019102120,1,6
2019102121,2,7
2019102122,2,8
2019102123,1,9
2019102218,2,1
2019102219,1,2
2019102220,1,3
2019102221,1,4
2019102305,3,1
2019102306,3,2
2019102307,5,3
2019102318,2,1
2019102617,1,1
2019102618,2,2
2019102619,3,3
2019102620,1,4
2019102621,3,5
2019102622,2,6
2019102623,1,7
2019102822,2,1
2019102823,2,2
2019102900,3,3
2019102901,1,4
2019102910,2,1
2019102917,1,1
2019102922,1,1
2019111918,5,1
2019111919,6,2
2019111920,6,3
2019111921,6,4
2019111922,2,5
2019112017,1,1
2019112018,3,2
2019112019,1,3
2019112105,3,1
2019112106,6,2
2019112107,6,3
2019112108,6,4
2019112109,6,5
2019112110,5,6
2019112111,5,7
2019112112,6,8
2019112113,5,9
2019112114,5,10
2019112115,4,11
2019112520,1,1
2019112814,4,1
2019112902,6,1
2019112903,5,2
2019112904,6,3
2019112905,6,4
2019112906,6,5
2019112907,6,6
2019112908,4,7
2019112910,1,1
2019112922,1,1
2019112923,4,2
2019113000,2,3
2019113001,1,4
2019113002,1,5
2019113006,5,1
2019113007,3,2
2019113008,2,3
2019113009,2,4
2019113011,2,1
2019120719,1,1
2019120813,2,1
2019120814,1,2
2019121304,1,1
2019121307,1,1
2019121412,1,1
2019121413,2,2
2019121416,1,1
2019121417,4,2
2019121418,6,3
2019121419,6,4
2019121420,6,5
2019121421,6,6
2019121422,6,7
2019121423,1,8
2019122320,2,1
2020010123,1,1
2020010202,1,1
2020010203,1,2
2020010204,2,3
2020010206,1,1
2020010207,1,2
2020010223,1,1
2020010816,1,1
2020011005,2,1
2020011006,3,2
2020011007,1,3
2020011207,2,1
2020011313,1,1
2020011314,4,2
2020011315,6,3
2020011316,1,4
2020011404,5,1
2020011405,6,2
2020011406,6,3
2020011407,4,4
2020011410,2,1
2020011411,6,2
2020011412,6,3
2020011413,6,4
2020011414,1,5
2020011415,5,6
2020011416,6,7
2020011417,6,8
2020011418,6,9
2020011419,2,10
2020011421,1,1
2020011422,1,2
2020011423,2,3
2020011701,1,1
2020011706,4,1
2020011707,6,2
2020011708,5,3
2020011709,6,4
2020011710,6,5
2020011711,1,6
2020011712,5,7
2020011713,6,8
2020011714,2,9
2020011715,4,10
2020011717,5,1
2020011718,5,2
2020011719,2,3
2020011720,6,4
2020011721,6,5
2020011723,3,1
2020011800,3,2
2020012712,2,1
2020012713,4,2
2020012714,6,3
2020012715,2,4
2020020220,3,1
2020020221,6,2
2020020222,6,3
2020020223,2,4
2020020303,3,1
2020020304,5,2
2020020305,1,3
2020020306,2,4
