OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019082917,3,1
2019082919,5,1
2019082920,1,2
2019082921,2,3
2019082922,6,4
2019082923,6,5
2019083000,6,6
2019083001,6,7
2019083002,2,8
2019083019,3,1
2019083020,6,2
2019083021,6,3
2019083022,6,4
2019083023,6,5
2019083100,6,6
2019083101,6,7
2019083102,2,8
2019083117,3,1
2019083118,6,2
2019083119,6,3
2019083120,6,4
2019083121,6,5
2019083122,6,6
2019083123,6,7
2019090100,6,8
2019090101,6,9
2019090102,1,10
2019090116,1,1
2019090117,6,2
2019090118,6,3
2019090119,6,4
2019090120,6,5
2019090121,6,6
2019090122,6,7
2019090123,6,8
2019090200,6,9
2019090201,6,10
2019090202,6,11
2019090203,6,12
2019090204,6,13
2019090205,6,14
2019090206,5,15
2019090207,2,16
2019090208,6,17
2019090209,6,18
2019090211,5,1
2019090212,6,2
2019090213,5,3
2019090214,3,4
2019090215,4,5
2019090216,6,6
2019090217,6,7
2019090218,6,8
2019090219,6,9
2019090220,6,10
2019090221,6,11
2019090222,6,12
2019090223,6,13
2019090300,6,14
2019090301,6,15
2019090302,6,16
2019090303,6,17
2019090304,6,18
2019090305,6,19
2019090306,6,20
2019090307,6,21
2019090308,6,22
2019090309,6,23
2019090311,6,1
2019090320,1,1
2019090322,4,1
2019090323,6,2
2019090400,6,3
2019090401,5,4
2019090417,2,1
2019090418,6,2
2019090419,6,3
2019090420,6,4
2019090421,6,5
2019090422,6,6
2019090423,6,7
2019090500,6,8
2019090501,6,9
2019090502,3,10
2019090518,6,1
2019090519,6,2
2019090520,6,3
2019090521,6,4
2019090522,1,5
2019090719,1,1
2019090720,4,2
2019090721,4,3
2019090722,3,4
2019090723,2,5
2019090920,4,1
2019090921,6,2
2019090922,6,3
2019090923,6,4
2019091000,6,5
2019091001,6,6
2019091002,2,7
2019091021,2,1
2019091022,1,2
2019091318,1,1
2019091319,6,2
2019091320,3,3
2019091321,2,4
2019091322,5,5
2019091323,6,6
2019091400,6,7
2019091401,2,8
2019091417,1,1
2019091418,6,2
2019091419,6,3
2019091420,6,4
2019091421,6,5
2019091422,6,6
2019091423,6,7
2019091500,6,8
2019091501,6,9
2019091502,6,10
2019091503,6,11
2019091504,1,12
2019091506,2,1
2019091516,1,1
2019091517,4,2
2019091518,6,3
2019091519,6,4
2019091520,6,5
2019091521,6,6
2019091522,6,7
2019091523,6,8
2019091600,6,9
2019091601,6,10
2019091602,6,11
2019091603,6,12
2019091621,6,1
2019091622,6,2
2019091623,6,3
2019091700,4,4
2019091705,2,1
2019091706,6,2
2019091707,6,3
2019091708,1,4
2019091817,3,1
2019091818,6,2
2019091819,6,3
2019091820,6,4
2019091821,6,5
2019091822,6,6
2019091823,6,7
2019091900,6,8
2019091901,6,9
2019091902,6,10
2019091903,6,11
2019091904,6,12
2019091905,5,13
2019091906,6,14
2019091907,2,15
2019091908,3,16
2019091909,6,17
2019091910,6,18
2019091911,5,19
2019091912,5,20
2019091913,4,21
2019091915,1,1
2019091916,6,2
2019091917,6,3
2019091918,6,4
2019091919,6,5
2019091920,6,6
2019091921,6,7
2019091922,6,8
2019091923,6,9
2019092223,6,1
2019092300,6,2
2019092317,6,1
2019092318,6,2
2019092319,6,3
2019092320,6,4
2019092321,6,5
2019092322,6,6
2019092323,6,7
2019092400,6,8
2019092418,3,1
2019092621,4,1
2019092622,6,2
2019092623,6,3
2019093018,3,1
2019093019,6,2
2019093020,6,3
2019093021,6,4
2019093022,6,5
2019093023,6,6
2019100100,3,7
2019100119,1,1
2019100120,2,2
2019100123,3,1
2019100200,4,2
2019100317,5,1
2019100318,6,2
2019100319,6,3
2019100320,6,4
2019100321,6,5
2019100322,6,6
2019100323,6,7
2019100400,6,8
2019100401,6,9
2019100402,6,10
2019100403,6,11
2019100404,6,12
2019100405,6,13
2019100406,6,14
2019100407,6,15
2019100408,6,16
2019100409,6,17
2019100410,6,18
2019100411,6,19
2019100412,6,20
2019100413,6,21
2019100414,6,22
2019100415,6,23
2019100416,6,24
2019100417,6,25
2019100418,2,26
2019100518,2,1
2019100519,6,2
2019100520,6,3
2019100521,6,4
2019100522,6,5
2019100523,5,6
2019100618,3,1
2019100619,6,2
2019100620,6,3
2019100621,6,4
2019100622,6,5
2019100623,6,6
2019100717,5,1
2019100718,6,2
2019100719,6,3
2019100720,6,4
2019100721,6,5
2019100722,6,6
2019100723,6,7
2019100800,5,8
2019100805,2,1
2019100807,1,1
2019100816,5,1
2019100817,6,2
2019100818,6,3
2019100819,6,4
2019100820,6,5
2019100821,6,6
2019100822,6,7
2019100823,6,8
2019100900,6,9
2019100901,6,10
2019100902,6,11
2019100903,6,12
2019100904,5,13
2019100905,4,14
2019100906,6,15
2019100907,6,16
2019100908,6,17
2019100909,6,18
2019100910,6,19
2019100911,6,20
2019100912,6,21
2019100913,6,22
2019100914,4,23
2019100923,6,1
2019101000,2,2
2019101023,1,1
2019101118,6,1
2019101119,6,2
2019101120,6,3
2019101121,6,4
2019101122,6,5
2019101123,6,6
2019101200,6,7
2019101201,6,8
2019101202,6,9
2019101203,2,10
2019101216,4,1
2019101217,6,2
2019101218,6,3
2019101219,6,4
2019101220,6,5
2019101221,6,6
2019101222,6,7
2019101223,6,8
2019101300,6,9
2019101301,6,10
2019101302,6,11
2019101303,6,12
2019101304,6,13
2019101305,6,14
2019101306,6,15
2019101307,3,16
2019101308,4,17
2019101315,4,1
2019101316,6,2
2019101317,6,3
2019101318,6,4
2019101319,6,5
2019101320,6,6
2019101321,6,7
2019101322,6,8
2019101323,6,9
2019101400,6,10
2019101401,6,11
2019101402,6,12
2019101403,6,13
2019101404,6,14
2019101405,6,15
2019101406,6,16
2019101407,6,17
2019101408,6,18
2019101409,6,19
2019101410,6,20
2019101411,4,21
2019101412,5,22
2019101413,5,23
2019101414,1,24
2019101415,2,25
2019101416,6,26
2019101417,6,27
2019101418,6,28
2019101419,6,29
2019101420,6,30
2019101421,6,31
2019101422,6,32
2019101423,6,33
2019101500,6,34
2019101501,6,35
2019101502,6,36
2019101503,6,37
2019101504,6,38
2019101505,5,39
2019101515,1,1
2019101516,4,2
2019101517,6,3
2019101518,6,4
2019101519,6,5
2019101520,6,6
2019101521,6,7
2019101522,6,8
2019101523,6,9
2019101600,6,10
2019101601,6,11
2019101602,6,12
2019101603,6,13
2019101604,6,14
2019101605,6,15
2019101606,2,16
2019101610,1,1
2019101612,1,1
2019101616,4,1
2019101617,6,2
2019101618,6,3
2019101619,6,4
2019101620,6,5
2019101621,6,6
2019101622,6,7
2019101623,6,8
2019101700,6,9
2019101701,6,10
2019101702,6,11
2019101703,6,12
2019101704,6,13
2019101705,6,14
2019101706,6,15
2019101707,6,16
2019101708,6,17
2019101709,6,18
2019101710,6,19
2019101711,6,20
2019101712,6,21
2019101713,6,22
2019101714,6,23
2019101715,6,24
2019101716,6,25
2019101717,6,26
2019101718,6,27
2019101719,6,28
2019101720,6,29
2019101721,6,30
2019101722,6,31
2019101723,1,32
2019102419,6,1
2019102420,4,2
2019102421,1,3
2019102422,4,4
2019102423,1,5
2019102619,5,1
2019102620,6,2
2019102621,6,3
2019102622,2,4
2019103118,2,1
2019103119,6,2
2019103120,6,3
2019103121,6,4
2019103122,6,5
2019103123,6,6
2019110100,2,7
2019110118,4,1
2019110119,6,2
2019110120,6,3
2019110121,6,4
2019110122,6,5
2019110123,5,6
2019110218,1,1
2019110219,6,2
2019110220,6,3
2019110221,6,4
2019110222,6,5
2019110223,6,6
2019110300,6,7
2019110301,6,8
2019110302,2,9
2019110317,2,1
2019110318,6,2
2019110319,6,3
2019110320,6,4
2019110321,6,5
2019110322,6,6
2019110323,6,7
2019110400,6,8
2019110401,6,9
2019110402,6,10
2019110403,6,11
2019110404,6,12
2019110405,6,13
2019110406,5,14
2019110407,2,15
2019110619,3,1
2019110620,6,2
2019110621,6,3
2019110622,6,4
2019110623,6,5
2019110700,2,6
2019110718,2,1
2019110719,6,2
2019110720,6,3
2019110721,6,4
2019110722,6,5
2019110723,6,6
2019110800,6,7
2019110818,1,1
2019110819,6,2
2019110820,6,3
2019110821,6,4
2019110822,6,5
2019110823,6,6
2019110900,6,7
2019110901,5,8
2019110902,1,9
2019110903,3,10
2019110918,5,1
2019110919,6,2
2019110920,6,3
2019110921,6,4
2019110922,6,5
2019110923,6,6
2019111000,6,7
2019111001,6,8
2019111002,4,9
2019111003,4,10
2019111018,3,1
2019111019,6,2
2019111020,6,3
2019111021,6,4
2019111022,6,5
2019111119,2,1
2019111120,5,2
2019111121,6,3
2019111122,6,4
2019111123,6,5
2019111200,1,6
2019111220,1,1
2019111221,6,2
2019111222,6,3
2019111223,6,4
2019111300,3,5
2019111301,3,6
2019111302,1,7
2019111303,3,8
2019111304,1,9
2019111307,3,1
2019111308,4,2
2019111309,5,3
2019111310,6,4
2019111421,6,1
2019111422,6,2
2019111423,2,3
2019111518,2,1
2019111519,1,2
2019111520,4,3
2019111521,6,4
2019111522,2,5
2019111918,3,1
2019111919,6,2
2019111920,6,3
2019111921,6,4
2019111922,6,5
2019111923,6,6
2019112000,6,7
2019112001,6,8
2019112002,6,9
2019112003,6,10
2019122203,1,1
2019122209,2,1
2019122210,2,2
2019122211,3,3
2019122212,6,4
2019122213,3,5
2019122218,3,1
2019122221,1,1
2020020208,5,1
2020020209,2,2
2020020210,5,3
2020020211,6,4
2020020212,6,5
2020020213,1,6
2020020214,5,7
2020020215,1,8
2020020216,5,9
2020020217,5,10
2020020218,6,11
2020020219,6,12
2020020220,6,13
2020020221,6,14
2020020222,6,15
2020020223,6,16
2020020300,6,17
2020020301,6,18
2020021421,1,1
2020021422,1,2
2020022118,2,1
2020022122,1,1
2020022123,1,2
2020022621,2,1
2020022820,2,1
2020022822,2,1
2020022823,1,2
2020022901,3,1
2020022902,5,2
2020022903,6,3
2020022904,6,4
2020030522,6,1
2020030523,6,2
2020030600,6,3
2020030601,6,4
2020030602,6,5
2020030603,4,6
2020030618,4,1
2020030619,6,2
2020030620,6,3
2020030621,6,4
2020030622,6,5
2020030623,6,6
2020030700,4,7
2020031218,2,1
2020031219,6,2
2020031220,6,3
2020031221,6,4
2020031222,6,5
2020031223,6,6
2020031300,4,7
2020031620,4,1
2020031621,6,2
2020031622,6,3
2020031623,6,4
2020031700,6,5
2020031701,6,6
2020031718,6,1
2020031719,6,2
2020031720,6,3
2020031721,6,4
2020031722,6,5
2020031723,6,6
2020031800,3,7
2020033123,2,1
2020040223,3,1
2020040317,6,1
2020040318,6,2
2020040319,6,3
2020040320,6,4
2020040321,6,5
2020040322,6,6
