OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019082916,3,1
2019082917,6,2
2019082918,4,3
2019082919,6,4
2019082920,6,5
2019082921,6,6
2019082922,6,7
2019082923,6,8
2019083000,6,9
2019083001,4,10
2019083016,2,1
2019083018,4,1
2019083019,6,2
2019083020,6,3
2019083021,6,4
2019083022,6,5
2019083023,6,6
2019083100,6,7
2019083101,5,8
2019083116,4,1
2019083117,6,2
2019083118,6,3
2019083119,6,4
2019083120,6,5
2019083121,6,6
2019083122,6,7
2019083123,6,8
2019090100,6,9
2019090101,6,10
2019090102,1,11
2019090115,4,1
2019090116,6,2
2019090117,6,3
2019090118,6,4
2019090119,6,5
2019090120,6,6
2019090121,6,7
2019090122,6,8
2019090123,6,9
2019090200,6,10
2019090201,6,11
2019090202,6,12
2019090203,6,13
2019090204,6,14
2019090205,5,15
2019090206,6,16
2019090207,6,17
2019090208,6,18
2019090209,6,19
2019090210,6,20
2019090211,6,21
2019090212,6,22
2019090213,5,23
2019090214,6,24
2019090215,6,25
2019090216,6,26
2019090217,6,27
2019090218,6,28
2019090219,6,29
2019090220,6,30
2019090221,6,31
2019090222,6,32
2019090223,6,33
2019090300,6,34
2019090301,6,35
2019090302,6,36
2019090303,6,37
2019090304,6,38
2019090305,6,39
2019090306,4,40
2019090307,4,41
2019090308,6,42
2019090309,2,43
2019090310,1,44
2019090311,1,45
2019090312,3,46
2019090315,2,1
2019090316,4,2
2019090321,3,1
2019090322,6,2
2019090323,6,3
2019090400,6,4
2019090401,3,5
2019090416,4,1
2019090417,6,2
2019090418,6,3
2019090419,6,4
2019090420,6,5
2019090421,6,6
2019090422,6,7
2019090423,6,8
2019090500,6,9
2019090501,6,10
2019090502,1,11
2019090516,1,1
2019090517,3,2
2019090518,6,3
2019090519,6,4
2019090520,6,5
2019090521,6,6
2019090522,6,7
2019090523,6,8
2019090600,5,9
2019090720,2,1
2019090722,3,1
2019090723,6,2
2019090800,2,3
2019090917,2,1
2019090918,6,2
2019090919,6,3
2019090920,6,4
2019090921,6,5
2019090922,6,6
2019090923,6,7
2019091000,4,8
2019091317,1,1
2019091318,6,2
2019091319,6,3
2019091320,6,4
2019091321,6,5
2019091322,6,6
2019091323,6,7
2019091400,5,8
2019091416,4,1
2019091417,6,2
2019091418,6,3
2019091419,6,4
2019091420,6,5
2019091421,6,6
2019091422,6,7
2019091423,6,8
2019091500,6,9
2019091501,4,10
2019091516,5,1
2019091517,6,2
2019091518,6,3
2019091519,6,4
2019091520,6,5
2019091521,6,6
2019091522,6,7
2019091523,6,8
2019091600,6,9
2019091601,6,10
2019091602,6,11
2019091603,4,12
2019091604,3,13
2019091607,3,1
2019091608,6,2
2019091609,6,3
2019091610,5,4
2019091611,3,5
2019091612,5,6
2019091613,2,7
2019091618,3,1
2019091619,6,2
2019091620,6,3
2019091621,6,4
2019091622,6,5
2019091623,6,6
2019091700,6,7
2019091701,6,8
2019091702,6,9
2019091703,6,10
2019091704,6,11
2019091705,6,12
2019091706,6,13
2019091707,6,14
2019091708,1,15
2019091816,2,1
2019091817,6,2
2019091818,6,3
2019091819,6,4
2019091820,6,5
2019091821,6,6
2019091822,6,7
2019091823,6,8
2019091900,6,9
2019091901,6,10
2019091902,4,11
2019091904,3,1
2019091905,5,2
