MODY,DAYCOUNT_ACHIEVED,DAYCOUNT_TOTAL,COUNT_PCT
0101,1,18,5.56
0102,1,20,5.00
0103,1,21,4.76
0104,0,21,0.00
0105,0,21,0.00
0106,0,21,0.00
0107,0,20,0.00
0108,1,20,5.00
0109,2,20,10.00
0110,1,20,5.00
0111,1,19,5.26
0112,0,20,0.00
0113,0,20,0.00
0114,0,21,0.00
0115,0,21,0.00
0116,1,19,5.26
0117,1,20,5.00
0118,0,21,0.00
0119,1,21,4.76
0120,0,21,0.00
0121,2,20,10.00
0122,2,22,9.09
0123,2,22,9.09
0124,0,22,0.00
0125,0,22,0.00
0126,0,22,0.00
0127,0,22,0.00
0128,0,22,0.00
0129,0,22,0.00
0130,0,22,0.00
0131,0,22,0.00
0201,2,22,9.09
0202,2,22,9.09
0203,1,22,4.55
0204,2,22,9.09
0205,1,22,4.55
0206,1,22,4.55
0207,2,22,9.09
0208,1,22,4.55
0209,1,22,4.55
0210,3,22,13.64
0211,2,22,9.09
0212,0,23,0.00
0213,0,23,0.00
0214,2,23,8.70
0215,2,24,8.33
0216,3,24,12.50
0217,1,24,4.17
0218,3,24,12.50
0219,1,24,4.17
0220,1,24,4.17
0221,1,24,4.17
0222,3,24,12.50
0223,3,24,12.50
0224,1,24,4.17
0225,1,24,4.17
0226,3,23,13.04
0227,1,23,4.35
0228,1,23,4.35
0229,1,5,20.00
0301,3,24,12.50
0302,1,24,4.17
0303,1,24,4.17
0304,3,24,12.50
0305,1,24,4.17
0306,4,23,17.39
0307,2,23,8.70
0308,0,23,0.00
0309,1,23,4.35
0310,0,23,0.00
0311,2,22,9.09
0312,0,22,0.00
0313,1,22,4.55
0314,4,22,18.18
0315,1,22,4.55
0316,3,22,13.64
0317,5,22,22.73
0318,4,22,18.18
0319,3,22,13.64
0320,0,22,0.00
0321,3,22,13.64
0322,3,23,13.04
0323,4,23,17.39
0324,0,23,0.00
0325,2,22,9.09
0326,3,22,13.64
0327,2,23,8.70
0328,1,23,4.35
0329,2,24,8.33
0330,3,24,12.50
0331,5,24,20.83
0401,5,22,22.73
0402,3,23,13.04
0403,2,23,8.70
0404,1,23,4.35
0405,2,23,8.70
0406,2,23,8.70
0407,4,23,17.39
0408,4,23,17.39
0409,2,23,8.70
0410,4,24,16.67
0411,5,24,20.83
0412,3,24,12.50
0413,3,24,12.50
0414,8,24,33.33
0415,3,24,12.50
0416,3,24,12.50
0417,2,24,8.33
0418,3,24,12.50
0419,2,24,8.33
0420,2,24,8.33
0421,1,23,4.35
0422,4,24,16.67
0423,5,24,20.83
0424,1,24,4.17
0425,1,24,4.17
0426,2,24,8.33
0427,2,23,8.70
0428,4,23,17.39
0429,2,24,8.33
0430,1,24,4.17
0501,2,23,8.70
0502,1,23,4.35
0503,3,23,13.04
0504,3,24,12.50
0505,3,24,12.50
0506,1,24,4.17
0507,1,24,4.17
0508,1,24,4.17
0509,1,24,4.17
0510,1,23,4.35
0511,2,23,8.70
0512,2,23,8.70
0513,2,23,8.70
0514,0,23,0.00
0515,2,24,8.33
0516,3,24,12.50
0517,3,24,12.50
0518,4,24,16.67
0519,3,23,13.04
0520,3,24,12.50
0521,1,24,4.17
0522,1,24,4.17
0523,2,24,8.33
0524,1,24,4.17
0525,1,23,4.35
0526,3,23,13.04
0527,2,24,8.33
0528,2,24,8.33
0529,3,24,12.50
0530,1,24,4.17
0531,0,24,0.00
0601,3,23,13.04
0602,2,23,8.70
0603,0,24,0.00
0604,1,23,4.35
0605,4,23,17.39
0606,4,23,17.39
0607,2,22,9.09
0608,4,23,17.39
0609,4,23,17.39
0610,4,24,16.67
0611,2,24,8.33
0612,1,24,4.17
0613,3,23,13.04
0614,1,23,4.35
0615,1,23,4.35
0616,1,22,4.55
0617,3,23,13.04
0618,1,23,4.35
0619,4,23,17.39
0620,3,23,13.04
0621,1,23,4.35
0622,1,23,4.35
0623,1,23,4.35
0624,2,22,9.09
0625,2,23,8.70
0626,1,23,4.35
0627,1,23,4.35
0628,3,22,13.64
0629,1,22,4.55
0630,3,22,13.64
0701,2,21,9.52
0702,2,21,9.52
0703,1,21,4.76
0704,3,21,14.29
0705,2,21,9.52
0706,0,21,0.00
0707,3,21,14.29
