OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2019082918,1,1
2019082919,6,2
2019082920,6,3
2019082921,6,4
2019082922,6,5
2019082923,6,6
2019083000,3,7
2019083018,2,1
2019083019,6,2
2019083020,6,3
2019083021,6,4
2019083022,6,5
2019083023,6,6
2019083100,2,7
2019083119,6,1
2019083120,6,2
2019083121,6,3
2019083122,6,4
2019083123,6,5
2019090100,5,6
2019090118,4,1
2019090119,6,2
2019090120,6,3
2019090121,6,4
2019090122,6,5
2019090123,6,6
2019090200,6,7
2019090201,6,8
2019090202,6,9
2019090203,6,10
2019090204,6,11
2019090205,6,12
2019090206,6,13
2019090207,6,14
2019090208,6,15
2019090209,3,16
2019090213,2,1
2019090215,1,1
2019090217,6,1
2019090218,6,2
2019090219,6,3
2019090220,6,4
2019090221,6,5
2019090222,6,6
2019090223,6,7
2019090300,6,8
2019090301,6,9
2019090302,6,10
2019090303,6,11
2019090304,6,12
2019090305,6,13
2019090306,4,14
2019090307,5,15
2019090320,1,1
2019090321,6,2
2019090322,6,3
2019090323,6,4
2019090400,2,5
2019090419,4,1
2019090420,6,2
2019090421,6,3
2019090422,6,4
2019090423,6,5
2019090500,2,6
2019090519,4,1
2019090520,6,2
2019090521,6,3
2019090522,6,4
2019090523,1,5
2019090720,2,1
2019090721,6,2
2019090722,6,3
2019090723,4,4
2019090919,2,1
2019090920,6,2
2019090921,6,3
2019090922,6,4
2019090923,6,5
2019091000,1,6
2019091020,1,1
2019091021,6,2
2019091022,1,3
2019091320,3,1
2019091321,6,2
2019091322,6,3
2019091323,5,4
2019091420,4,1
2019091421,6,2
2019091422,6,3
2019091423,6,4
2019091500,1,5
2019091517,1,1
2019091518,6,2
2019091519,6,3
2019091520,6,4
2019091521,6,5
2019091522,6,6
2019091523,6,7
2019091600,5,8
2019091602,1,1
2019091620,5,1
2019091621,6,2
2019091622,6,3
2019091623,6,4
2019091700,4,5
2019091703,3,1
2019091704,6,2
2019091705,6,3
2019091706,6,4
2019091707,4,5
2019091708,1,6
2019091818,4,1
2019091819,6,2
2019091820,6,3
2019091821,6,4
2019091822,6,5
2019091823,6,6
2019091900,2,7
2019091908,4,1
2019091915,3,1
2019091916,6,2
2019091917,6,3
2019091918,6,4
2019091919,6,5
2019091920,6,6
2019091921,6,7
2019091922,6,8
2019091923,6,9
2019092000,6,10
2019092001,2,11
2019092221,4,1
2019092222,6,2
2019092223,4,3
2019092318,5,1
2019092319,6,2
2019092320,6,3
2019092321,6,4
2019092322,6,5
2019092323,6,6
2019092400,1,7
2019092620,3,1
2019092621,6,2
2019092622,6,3
2019092623,6,4
2019093018,3,1
2019093019,6,2
2019093020,6,3
2019093021,6,4
2019093022,6,5
2019093023,6,6
2019100100,6,7
2019100101,1,8
2019100119,1,1
2019100120,6,2
2019100121,6,3
2019100122,6,4
2019100123,6,5
2019100200,1,6
2019100318,2,1
2019100319,6,2
2019100320,6,3
2019100321,6,4
2019100322,6,5
2019100323,6,6
2019100400,6,7
2019100401,6,8
2019100402,2,9
2019100405,1,1
2019100406,3,2
2019100408,2,1
2019100409,4,2
2019100410,1,3
2019100411,2,4
2019100412,3,5
2019100413,4,6
2019100414,6,7
2019100415,6,8
2019100416,6,9
2019100417,6,10
2019100418,6,11
2019100419,3,12
2019100519,5,1
2019100520,6,2
2019100521,6,3
2019100522,6,4
2019100523,6,5
2019100600,3,6
2019100619,4,1
2019100620,6,2
2019100621,6,3
2019100622,6,4
2019100623,5,5
2019100719,6,1
2019100720,6,2
2019100721,6,3
2019100722,6,4
2019100723,6,5
2019100800,6,6
2019100801,6,7
2019100802,6,8
2019100803,6,9
2019100804,6,10
2019100817,4,1
2019100818,6,2
2019100819,6,3
2019100820,6,4
2019100821,6,5
2019100822,6,6
2019100823,6,7
2019100900,6,8
2019100901,6,9
2019100902,6,10
2019100907,4,1
2019100908,6,2
2019100909,6,3
2019100910,6,4
2019100911,6,5
2019100912,6,6
2019100913,6,7
2019100914,6,8
2019100915,6,9
2019100916,6,10
2019100923,3,1
2019101000,6,2
2019101001,3,3
2019101016,2,1
2019101017,6,2
2019101018,1,3
2019101021,1,1
2019101022,6,2
2019101023,6,3
2019101100,6,4
2019101102,3,1
2019101119,6,1
2019101120,6,2
